segment	start	end	size	events	unique_start_ips	unique_sources	conflict_offsets	conflict_events	sha256	top_sources	top_targets	top_deltas	hex_prefix	hex_suffix
41	0x11d3e1	0x11d6a2	0x2c1	187	187	66	0	0	7dd41c7e00090e88c9124d19cda03c1c1971422f1abf16d1d3c31dcff2ac7588	337:8,185:8,340:8,114:7,215:7,18:7,258:6,172:6	337:8,185:8,340:8,114:7,215:7,18:7,258:6,172:6	+0x4:111,+0x3:44,+0x5:15,+0x2:12,+0x6:5	29013186e2a8b7de6e2751c325e801f2c303953a7d899fdb7bdfe6cfe801ecc4b9095d7a233e5ece3ebb0370f8e801e798c4799003ecd682873fe801f9fa6471	f4e1a000bae80191f5041c2301f2a5aee8019e61625a48a74f273ae801e3c6d89700fec005a8ea31e801e834ab005714e2dab5e801938544cb800508e801cd88
42	0x11d6b0	0x11d91b	0x26b	164	164	63	0	0	d3f0f9ea4db528aa2277640c23d371fcc0cef6cad3f73fbff614225174203878	347:9,28:9,114:8,18:6,340:6,307:5,196:5,297:5	347:9,28:9,114:8,18:6,340:6,307:5,196:5,297:5	+0x4:100,+0x3:41,+0x5:10,+0x2:8,+0x6:5	c70057493a639c9900bc0958a0e801e084e5402a0e8cb202b3c3ab00e80131f518606ecf2838ba3e334cd4e801e1f00232a4c177bcdd77f728005d93e8015ad5	3ad2673ce5d62fe801d7813e3e0b6881e80151c5dd040afb52e49aca6be8013a8db4103d52090571e8013c6703aefca23a2ecee801d80ad3018f1d037217e801
43	0x11d929	0x11da3a	0x111	72	72	34	0	0	2f741fcbdad16680d4ec6cba63956a30062cad3a76c1a62122e8cabbc34a4bd2	66:6,305:4,114:4,18:4,157:3,340:3,346:3,64:3	66:6,305:4,114:4,18:4,157:3,340:3,346:3,64:3	+0x4:51,+0x3:17,+0x5:2,+0x2:1,+0x6:1	9d007fd799002cd03a5c679900e10ae8018d9d2b763f9e97deeb5ca6a677e80177bfc1d7159e0e4bd889005532e8017c1728002fe7dc87072800459be801d167	aee80135d6c5d5d80aa89c078081879be801e49ca156bf9e4f9ad00004eb00e801e8013d018a87e801e2cc100711dd19a072cf2d7822a2ff647b1f24313d012d
44	0x11da4b	0x11dc27	0x1dc	124	124	44	0	0	412b083ec01a5a35f3a18b649b8a37388c972dc95ae239bb800b5211bf42213d	28:7,189:7,347:5,215:5,123:5,307:5,114:5,337:5	28:7,189:7,347:5,215:5,123:5,307:5,114:5,337:5	+0x4:84,+0x3:34,+0x6:2,+0x5:2,+0x221770:1,+0x2:1	78451ae80154de7b84f711d803075de3e801e8013d0167b80245ada162deaad35de8016803ba8680058ce801f8b68b1084b30595d4f0afe80113f14a15c8a23a	bae801ef9d0617ad9564e488096c5cfbe801c7d3b300db033a785c9f9fd9b0e80194d13d01e801e801a03510b90154e814b169bc9e0e3a81e818e2ef483d01b7
45	0x11dc37	0x11de14	0x1dd	124	124	42	0	0	9633ece1c3a7f8fdf36cd332d73d3657baa4c1f862070e2f3c49f9596f74297b	340:8,297:8,28:7,114:6,337:6,347:6,18:5,64:5	340:8,297:8,28:7,337:6,347:6,114:5,18:5,64:5	+0x4:85,+0x3:33,+0x6:2,+0x5:2,+0x2426ba:1,+0x2:1	cd76923dd063e801880aec638504060d6fe801e8013d01df55b41cb30078c78ae8012f3f05e5ff7a01790069f6e8010e633ef9a0002de8010d799b54b69f83f0	0171f2bf92394f2af5ae2978decf3e98e8018a3eb60a9325b300eb0166bda1e801e8013d01b525e801a836102caac247e2e8ac00c49891ef3bc04e63c63d0141
46	0x11de27	0x11e02d	0x206	111	111	54	0	0	913821d0fc411d623610671ad7d1717c74d40cf4ac3306d190a91c798924bd5f	297:7,199:5,18:5,114:5,184:5,189:4,337:4,347:4	297:7,199:5,18:5,114:5,184:5,189:4,337:4,347:4	+0x4:56,+0x3:26,+0x5:14,+0x2:10,+0x6:4,+0x66:1	8fc1b30070c72d56132a501901003d015eb3ab000000660000000c01641c9e68e00395a40d3057b7c904997106d64b003d010123ab000000440000007c00c64e	2603dd107c9002e801cbbb23ef20b0eae801dc8c623f2800a000c6e801a97990033c1b86f4ce539ee801f370c265fc7ff5e801ac4be48d99002f41fa6a71e801
47	0x11e03e	0x11e14f	0x111	72	72	34	0	0	f5908188b6586a6807b57efd1ebc960c05574e8a0920ae0933f5509238df4167	337:5,346:4,333:4,64:4,243:4,157:4,199:4,28:3	337:5,346:4,333:4,64:4,243:4,157:4,199:4,28:3	+0x4:51,+0x3:17,+0x5:2,+0x2:1,+0x6:1	5401ac12990060618dd45b283a05d7e8015806818f92b7db0c74abf65cf8e801c4153aed01d143a3f08900308be801c00a1691f3186ba3df2800a08ee801178d	9ce801a3c57900ef1e2a1c9a69b07299e8011fe26c634bb3000cbebe563512e801d4513d01e801e801d2cc10f000706768a7020b45b300f88e2fa50c0d0b3d01
48	0x11e15f	0x11e27c	0x11d	76	76	39	0	0	967ee727d8b3dc24d7deb85d68623ef57dfdae2410278c8fb6adb643d2b31d78	123:6,347:6,185:4,258:4,307:4,199:4,337:3,297:3	123:6,347:6,185:4,258:4,307:4,199:4,337:3,297:3	+0x4:45,+0x3:20,+0x5:5,+0x2:4,+0x6:2	dc6f680087087a449817e8013766f6d5003d014b121789d8b768feec4c09664809fa0554ff9114d63d01ee710095f5b38a3a3aaacba84b49539e9e21145562bf	7a32090c82b593e801f043b78b40f73ae801e096ec759ccd700562d06fe801e6c4a4fd6a003af804e801275caa688915502e2fe801ac054af32735afe801d2d7
49	0x11e28a	0x11e695	0x40b	151	151	57	0	0	8aa4cbea8fc430d00a3db226e157bd136d7fa47f33ce5d08bfeda69329bfb608	333:7,215:6,337:6,18:6,258:6,340:6,114:6,347:6	333:7,215:6,337:6,18:6,258:6,340:6,114:6,347:6	+0x4:97,+0x3:38,+0x2:6,+0x5:6,+0x6:3,+0x1d9:1	bd009900a4efaf14dcff61bdaae801a4c90002889773a65415c6918d02cce80179af5dd9e0790100d0003ab6f8e80195bd52cb87f02800d88a22e80119fa2bd5	3cc31e2d7d7e2ee801426f950f7566df94ece80138f7280074cf0fe801bb351008dbb9eeaf19209be8011461ab006c8dad76b9e8014c0238a1a00088e801c9fd
50	0x11e6a3	0x11e962	0x2bf	187	187	62	0	0	48edfa4c24ec2359c4ab34e7c8cd43f5f3ab28ddb876d5779ea050ac425f9daf	18:11,347:10,337:10,340:7,268:6,64:6,203:6,185:6	18:11,347:10,337:10,340:7,268:6,64:6,203:6,185:6	+0x4:113,+0x3:44,+0x5:13,+0x2:12,+0x6:5	5b01383c6209b8ddb5b6d88a92e801d1faa0cfab0088bbbda0228db3e80199f407c689003898f125080108e801ee36d50d2f006eb78cdf43f3296825e8016008	d68578770eded0e80164663a1af00444e8014f5cf203708180059be8011297f9c6d3307bf4e4e801b87f402b2eec24ab00e801e28f319dba4e6f99001aa5e801
51	0x11e970	0x11eb8c	0x21c	144	144	48	0	0	dce3a876ecda00db23524df8a4a2f034018be4d6807d9da08ea84baffb8518aa	64:11,199:8,189:8,307:6,340:6,28:5,18:5,215:5	64:11,199:8,189:8,307:6,340:6,28:5,18:5,215:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	c700bf493a85c64ed99c93110094e0e8014479fda1d68cb000080106e801b28756203308653fb5719833be9e1ee80196ce39f1a345f82367fcece801dcb6e804	ec90ba55aae801b67f683db40c951b49d462e801e805888fd600e4e801287de9cdadb7c68dad6644e801e00a2a4bbaef09f4a4e801c2d71448143c4c3fe2e801
52	0x11eb9a	0x11edcf	0x235	150	150	55	0	0	378a216bac0d9e168013313bc45ea669a5d41084bfb6d7a3af746a2b12883939	258:8,347:7,18:7,340:7,28:6,337:6,123:6,307:5	258:8,347:7,18:7,340:7,28:6,337:6,123:6,307:5	+0x4:95,+0x3:38,+0x5:7,+0x2:6,+0x6:4	bd0099006ced6f33990008014be80180c66b2abcf7a58db4ea0cec51df04e8012006dcfaf7559ed3960b87e801e9f9ecc5b1df8aa6ccff90d499de26e8015700	adaa7e60e1e801d6e3cfb2ba1e0e4882e801b571d80a3c713f7b8b7281e801836f4b2b88490ae80114555e86b200fa75af7af0e8013a55b4741299007558e801
53	0x11eddd	0x11f1b9	0x3dc	231	231	75	0	0	70a11dc702a2d3be5413cf9ef8394f218d28fb7af83cf3fc818864873e8c6a0f	189:11,114:11,28:10,337:10,297:10,43:9,185:8,258:7	189:11,114:11,28:10,337:10,297:10,43:9,185:8,258:7	+0x4:129,+0x3:51,+0x5:24,+0x2:19,+0x6:7,+0x77:1	4d01d3e49900bebcacabef9dbae801b4f30775bb01e805c4ec29dc9258b1e80106c1777860051ab2adab0d6d18e8014794606f348f3a59ce3c08c4bae801c750	0e3793f4dae8014256e5f874ea2fc00a3af1e801ba9daf28005cea2e31e801ba45ad13647cabe801e630848925688f301ae80185f44b427cf45bff2ebadbe801
54	0x11f1c5	0x11f39b	0x1d6	125	125	43	0	0	993948ed354e85c89a9b5a26b92b400bf5820e04f69a9432d3b19f136db79da5	340:8,307:7,66:7,347:6,114:6,215:5,26:5,258:5	340:8,307:7,66:7,347:6,114:6,215:5,26:5,258:5	+0x4:84,+0x3:34,+0x6:3,+0x2:2,+0x5:2	d7004005881c5f65d93c0b9900ff7ee8017ba3ab002abb9f2bf031ea86efe80168fd8b0cd80a444d898d01e801ac09578db401bc29c893cc2800e80100f9cda6	c7f06a55aae801d652bb863aa987c6cf7396e8017ff1e0df3fea3a752be80179b5ab950c71d7e80166acf19e1cb427ab00f578e80126b3990080051ce801ce5b
55	0x11f3a9	0x11f4da	0x131	73	73	31	0	0	247a697d1aa92926a4ceb9971766517d45f0a505c54645396a7bb44cd191d0aa	64:5,114:5,196:4,215:4,297:4,199:3,347:3,26:3	64:5,114:5,196:4,215:4,297:4,199:3,347:3,26:3	+0x4:51,+0x3:17,+0x5:2,+0x2:1,+0x6:1,+0x1518:1	c4004f6e5cf4d321a6b8099a8108d0e8013c023ead4ecea9ed66891bdfeee80103f18900854438a5955cd92ed0e8016c4c7a050bd4b1024cd38de80199f56d6a	0144cf3d01e801e801c2d01095f96bfe849575f3f7aeb300a8072730a63d014d62010000181500003d012283ce456b9aae1b143d9157e8015033b3007abdaeb2
56	0x1209d2	0x120af4	0x122	78	78	38	0	0	19b0e6042fda75e5e91dce1c1f4d85b7b76ff52041863c35a3f8fc3f3474e8df	114:6,258:5,18:5,28:4,174:4,184:4,176:4,297:3	114:6,258:5,18:5,28:4,174:4,184:4,176:4,297:3	+0x4:45,+0x3:21,+0x2:5,+0x5:5,+0x6:2	4c011cd75fcce80132fe77ea680037426800b52e426a433d010008067f9f647a62299031b6a8cbead258f8090e3d01fe2a00779b7217f4e790243a3ac5bc38d4	43cd0f353ae801224727d13fb85dce9ce801dd901b4c28007575af8217e80110085e8c703d8be8012eddbe4949a62f803ae801968d90038e7b4d94ff7372e801
57	0x120b02	0x120d67	0x265	163	163	60	0	0	99867f44229daff725e57f4da46b02eb1dd6354c1e42f9ac55121bccf9e4b61c	18:7,340:7,64:7,258:6,215:6,157:6,297:6,189:6	18:7,340:7,64:7,258:6,215:6,157:6,297:6,189:6	+0x4:100,+0x3:41,+0x5:10,+0x2:8,+0x6:4	020146c20776685686d5d00088cf69e80173a2ab005d99a5bf854301c69ee8015d6a25f7e805f6ee4d349cb985e80147432cc3fd6e27b47d600116b8e801f45f	c808220834e801e0971f73909c8b0e2e0eb8e801c28db4613ca9080e75e801a00a5c32078900e801db041c47c2368d25afcb3de80128bd49c8d8153ad63de801
58	0x120d75	0x121199	0x424	132	132	42	0	0	095236beedab84bebbd06a72dad06a544fc9dc53c3fac8cc6998b613b40ed1d4	185:7,64:6,347:6,114:6,287:6,258:6,340:5,66:5	185:7,64:6,347:6,114:6,287:6,258:6,340:5,66:5	+0x4:87,+0x3:35,+0x2:3,+0x6:3,+0x5:3,+0x238:1	0c014a1ce663670e3cd2156d3c861ce8010e01b2a09ff5ab0010863a8474e801321eadd4e8040652c389004226e801933a28005356a6f55dcb2a0e71e801e3a7	b1b0c0b57ee801df34aae1a56d2311eaf8bce8011008006a971c0363ece8016ab5ab058d79f7d37be80152802c018025af43ade8010771a0740c0b66aa76e801
59	0x1211a7	0x121435	0x28e	174	174	62	0	0	678ddb282b3fd8a0236989113ed32049f8912827037a94a5f751ca28c4bd1736	347:10,18:9,114:8,28:8,307:7,43:7,189:6,157:6	347:10,18:9,114:8,28:8,307:7,43:7,189:6,157:6	+0x4:106,+0x3:42,+0x5:12,+0x2:10,+0x6:4	7200f35e8cac5806c0df919577e80199f542ca48defb40ab00f875b6e80199f412c78900e805dc02dadcd6d8ede80110083af5e01c4bff4128007a6de801f349	37f7830f3ae801b5e3043db42c9a1b01e801f65700021e01d3a78a9c72e801d80a7f0d8a510152cfe801880a084c95d3c1e801aabff8896201d803f412fde801
60	0x121443	0x121690	0x24d	156	156	54	0	0	ef23721850c2cac1aebb5f1eb7518f20a494920986660e2532d8391999c258df	215:9,337:8,189:8,114:7,199:7,66:6,185:5,315:5	215:9,337:8,189:8,114:7,199:7,66:6,185:5,315:5	+0x4:97,+0x3:39,+0x5:8,+0x2:7,+0x6:5	510188949900730c3ac730e300edaae801e9a64eefc34a2eafe9ab00e80199f4cbce8900af5ad00def399a4ad8e8018bd52800c4843a918edcdae80151f6682b	d32b72d4e8b953e80144133accf450e6e80104ddc054b68c4e2800e801b74c82ca24b816703a649de801ec033a3ebb7b7bc27ce801e7d00ce0800548e8018511
61	0x12169e	0x1217c7	0x129	78	78	36	0	0	cf45d4258ad3cfa1967bf37989c1889f7731ed36d7a023b23bd20241176c2040	268:5,258:4,157:4,189:4,28:3,33:3,18:3,337:3	268:5,258:4,157:4,189:4,28:3,33:3,18:3,337:3	+0x4:53,+0x3:18,+0x5:3,+0x2:2,+0x6:2	02011eb90776afdf99000801e4e8012efd803cee0c7eab002acdee6b3bdce8017e8b20d26c013a08695ed8000ae801af98a0ff8d500dbddc1b3ae80199f492cd	ddee446228aabde801e8013d018e77e80182cf1051479e8ec23dd30ac80a42f313c20a2000ffa2643d01308da20a5487d537eef7fc1024f7e8031f0e99593d01
62	0x1217d8	0x121924	0x14c	88	88	42	0	0	cf9cb9fe60c6310d606a259c616ff2d15b96e3bfa655022d02d128519ec2e0ba	215:6,64:4,18:4,189:4,114:4,199:4,123:4,176:4	215:6,64:4,18:4,189:4,114:4,199:4,123:4,176:4	+0x4:48,+0x3:23,+0x5:7,+0x2:6,+0x6:4	ba098499e801768c4a82680012833a003d01cfe43bdcb43724e3740596d66022d10136a1000bfa003d0165c7cfc45fc6b300e4ede4a63aea68f793680933003d	0c027005e863d7e801e805682d3f58a50675e801ae0c892d572800e801bd8085d81ca7f00448e80103948d960629d803915e6de80128793a1867f18418a4e801
63	0x121932	0x121c83	0x351	183	183	65	0	0	0434100dc7cb451987f88abba7d85710ac8596b3692f33f215a7818a3ecba1fc	114:9,337:8,18:8,307:7,28:7,189:7,258:7,66:7	114:9,337:8,18:8,307:7,28:7,189:7,258:7,66:7	+0x4:107,+0x3:43,+0x2:12,+0x5:12,+0x6:7,+0x2f:1,+0x77:1	40002da79900cb1b3a334a990076c4e80109570e9c8215af08aee300ecbfe80187038900bf5e38aa08018ce801e8bcac76a0f78f0ed4d772413482ece801a12f	0e020dac01fd57e801f8a44c81804f93b4c6e801e9971caaa00048e801a1ffc02816487f794bb736e80115afd17bc005263270e8019fda77dd1ee81132f5e801
64	0x121c91	0x121ec6	0x235	150	150	54	0	0	1db453675d6315e9c4d25a6ebddfbf23c531faa48dd6420dad70d40463e961f0	340:11,189:10,307:9,28:7,297:7,18:6,305:5,258:5	340:11,189:10,307:9,28:7,297:7,18:6,305:5,258:5	+0x4:95,+0x3:38,+0x5:7,+0x2:6,+0x6:4	33013a0db0ef9d3576bd74ecdbf0fbe8013a45ade9629e9cb7c3ab008e5de8019ffafc99ba9dae07c98900483be801e804188355280073900cb6e80191f0a00a	3a81fc44a0e801a427a03956ac742301e801e285371f1686d8039ada34e8012710bf04ac75af322fe801502cab0070051617d6e8014fdb3bf31835afe8011ace
65	0x121ed4	0x122196	0x2c2	157	157	56	0	0	062a67475b31aa2f8b545d774513f459d62fd62fa7c59fa1928e7e7c7f388cfb	18:9,340:7,189:7,337:6,185:6,347:6,43:6,64:6	18:9,340:7,189:7,337:6,185:6,347:6,43:6,64:6	+0x4:98,+0x3:39,+0x5:8,+0x2:7,+0x6:4,+0x77:1	420019983a5bade3f9cff09900e059e801680746aac4ab009833ab00e80139f993b4f3a4f58900bfff8900e80104341c6f2ce7c3253a9f9ff49ee59fe80188b7	b45c194701e80197fa5c2c08d4c0bdae3274e801ca969563ac28e6e801b6149491d34b7fa01f812ee801e0aa631a3275af32b5e80100022a022e6c9741dce801
66	0x1221a4	0x122466	0x2c2	157	157	59	0	0	486b76ee79139d8b440fb451a6b2cb321cd5f099e907ee01b3fd571cd22fc01f	114:9,258:8,347:7,66:7,157:6,307:6,18:6,297:5	114:9,258:8,347:7,66:7,157:6,307:6,18:6,297:5	+0x4:98,+0x3:39,+0x5:8,+0x2:7,+0x6:4,+0x77:1	9d0037cf99003c80a0002add8f5d93e8015ad5af616efcf8a305af415a99e80172597316db2ad30af80823f8c4e801cbf928005d86fb01880984d50ee801ea67	3aa9c0054eba8de80133ddf8d3e8141bee37e8014640f12d232800e80134fbbeba81ff3a25afd35ee801aa096c81220d54e8010d791b50b6ba9b0770e801547f
67	0x122474	0x122615	0x1a1	109	109	48	0	0	5e385e0fa30797df06f09792962a46c1560015ffa24e6f590be74d6a02888477	258:10,185:5,333:5,18:4,33:4,243:4,268:4,157:4	258:10,185:5,333:5,18:4,33:4,243:4,268:4,157:4	+0x4:65,+0x3:23,+0x5:10,+0x2:7,+0x6:4	4000bda29900c71bab6f08092ae80174c169a923088c494c54ef72496da3e801aba63ae3f18900ea68714fda18e8017892cefb23933a5aa7bd695598e801e805	68008bda6800905fd100f6a700c1a23d011fb876aa422b71c5b11c2321de5079c5132700d8d43d01e0d5cac8b3001541ec073d3c53a314357032bb886a8d3d01
68	0x122626	0x122c7b	0x655	184	184	67	0	0	cd1688784e3ba9dfc7c451300dda2ebaa1730c09ae10a5692b4fe53d84acb431	28:10,340:8,18:7,258:7,333:6,347:6,189:5,352:5	28:10,340:8,18:7,258:7,333:6,347:6,189:5,352:5	+0x4:85,+0x3:38,+0x5:27,+0x2:22,+0x6:10,+0x380:1,+0x20:1	a40029a7e801968345542308b9308e19c1003d017f95ca25107bcfcbd3ef6800d80a84b98d4b23b6353d0100379b77e2f4e7f006be532902bf3a1f986f769908	64a7a000ece8018577382b1614f7fbea0c16e8017b6528007546f0b1cee80110088abd01f364e801231ea00a7fecbdab001b0de801a00aee2c9e9900642ae801
69	0x122c89	0x122e3c	0x1b3	116	116	40	0	0	38f78ace51f2f4297484f6d57c3767df1420a8cb698f8134276a55f7f13d5b85	114:8,28:7,189:6,64:6,18:5,340:5,307:5,176:5	114:8,28:7,189:6,64:6,18:5,340:5,307:5,176:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	c700574a3a853aece3cbfa990005dfe801f071897b9020da3b601d2a559ce801ab5f9ca9192c0d563f19fa66c0e8010002f8bda030383f5c2800e801bc88eb2a	9cff95a8f5e8018520086f7925fb38e06237e8010565e49ca05236e801a8f6565d481c0a4d1ab012e80133ca2bfe800500e801a81fe24d5d9f8497ba6f97e801
70	0x128952	0x128b72	0x220	145	145	52	0	0	f20e7ac09a092409569e18d61ed040ac237842a963e62688a013ae2f3a280e9d	185:9,340:8,64:7,347:7,66:7,258:6,307:6,161:6	185:9,340:8,64:7,347:7,66:7,258:6,307:6,161:6	+0x4:95,+0x3:37,+0x2:5,+0x5:5,+0x6:3	6201e8012b00257499001008e6dc726dd3e80184cdcc1aab004c55d30af8081360aee801a00a4b00228900e9cdcdd784ace8010641280054918fa05e85aa8e77	8e5644a43a5c68e801e4460caa7005086312e801e100e983d5422abdf3e801ecc598911dd2ede8010141260b3aeebd320171f8e801822f9900d294dabd38e801
71	0x128b80	0x128de7	0x267	163	163	59	0	0	51c7e6ca6093ad3507b8c4701c627825dd9f52bebbd3615165bf80420537339a	189:9,28:8,347:7,66:7,340:7,185:6,333:5,243:5	189:9,28:8,347:7,66:7,340:7,185:6,333:5,243:5	+0x4:101,+0x3:40,+0x5:9,+0x2:8,+0x6:5	5b0170396209b02f0c5b880902dcf0e801fbe0ab00a548c8f3991caa4d12e801609ce1752550a88578f4c9aa6be801ccc370dd453c0eab5e0edafa5ae8014f40	fceb8bff3a092ee80174bc2301b88790f809e801290fe980c013d68adae80121771cdf0bf33ae801d5ffa00afd606dab00e8015706d41b9900183f93ce71e801
72	0x128df5	0x12906f	0x27a	169	169	60	0	0	1754759a6d095dde6c3eae3c473aad94d85ada3179878f66de4c039900a2e8ec	307:9,18:8,340:8,114:7,215:7,64:6,347:6,199:5	307:9,18:8,340:8,114:7,215:7,64:6,347:6,199:5	+0x4:106,+0x3:41,+0x2:9,+0x5:9,+0x6:4	40009da7990097688ac3b799008c35e801cbe9ab00be857e024e85b42e2ae80179506dcfb0049e9351f4ffe80129f69f91c5a2be45ad8a8f1bdce801f8bc0022	cf2a55c208e8011cda81ae85c814dba37baee801fac58658762ecae8018b167eb4d0f4bda5aee801f6d53a55b40c0eab00e801857ca33c7cf47c072af8ffe801
73	0x1705a9	0x170856	0x2ad	182	182	68	0	0	3e6431d5560cbe36bc5b59ba586965fa3fe0715e2970383ff8b80ea704a4e289	347:9,66:8,18:8,307:7,337:6,315:6,268:6,114:6	347:9,66:8,18:8,307:7,337:6,315:6,268:6,114:6	+0x4:111,+0x3:43,+0x5:12,+0x2:11,+0x6:5	ab00e801510138989900f7251a8621eb03e80111f8781bda2310946a3d7501a6e80129f64f91267a6dc65228348efee801e1f3a36143937bc6280045b93e9f0c	b4ce055008e822e801a00e3acc432301e801a704ad2dbcea29c22a6c6de801f89ac657f8c8288575e801d5835b9bb824f63e47e801d80aa8298bddc1e8014f05
74	0x170864	0x170b41	0x2dd	194	194	67	0	0	44acb97503c6ee2cbe8573bedfaf23560fafe440aecbcbe4dba59b5041927cce	28:10,337:9,340:8,114:7,199:7,189:6,333:6,64:6	28:10,337:9,340:8,114:7,199:7,189:6,333:6,64:6	+0x4:115,+0x3:45,+0x5:14,+0x2:13,+0x6:7	7200f35e8cac6008c0598b992be80199f59a1e8ca04f93baebd7ab00aabae801b6d9b5b94b55b39d880930ccfae801900388d6ab17efdbf02800e8016af8e798	6ca06f1cb124cae8017075917205f687e8010546e80563cd5ce4a4e801d282044289006c75af4a6de801880a881c6a344be801a665a41999002f7b82ff5ae801
75	0x170b4f	0x170db1	0x262	162	162	58	0	0	b86b90d29998b4a599d8e5755bf248be9a012723d6a5f17b433bae64b258e3d6	199:9,347:9,258:7,340:7,18:6,174:6,307:5,64:5	199:9,347:9,258:7,340:7,18:6,174:6,307:5,64:5	+0x4:101,+0x3:40,+0x2:8,+0x5:8,+0x6:5	cb009f913576bec5b1ce9d074de80119fad300ab00d020937fd501bee8019a6ee1115d7a64448a27fa0c3ae80161f83f45fdc217f7eecfd82afadc16e80114b8	1a7572b22c8a73e801fa8885328eac01e801917d4c0c2800800594e8014259a75b42a508c4eb2f94e801cba6b65a0d7481174ee801645c6abb0806374ad0e801
76	0x170dbf	0x170fdb	0x21c	144	144	51	0	0	aa8d08ea0bd056d611238013952c1091dde3b7461a1d5f70b2c8b9cc3a0948ea	185:10,347:9,64:9,337:7,158:7,297:6,189:6,157:5	185:10,347:9,64:9,337:7,158:7,297:6,189:6,157:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	2b00bd7d99005a85e67aa09900e80104045baf4ce87f55ab00b2813a26cae8014005df8519b5d98d0e2d01e8019c84c37f3a7b4d2800167ddfadcfe3e8010b0a	3adde6f4e3e801f4758e882a03e54128e80160f6794eeef9327829e801be9b541997c18475af8a3de801900348dda59aefe80196e277123a194485c6e8016a60
77	0x170fe9	0x171205	0x21c	144	144	52	0	0	72ddafa1cafbe5c12e02ead16b732c4122ad48eee400b0390afe3f7ea8f62aa5	64:9,337:9,18:7,157:7,114:6,347:5,185:5,307:5	64:9,337:9,18:7,157:7,114:6,347:5,185:5,307:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	5b01783d620970f5fb0f72953a0664e8014cc6ea9e9f9157a7ce85b45ebfe8016145cadeafe8dfda2b3e6b1ec6e8014f5828004940b49e0a0bd4e80152c7a659	fbdfb34a3e4231e80133818a945a25af437de8013a4d8a050caf80134de8017a3db4e07549efe801eef7a00a5e1c9dab00e801e7f4c0248ecb8c4440e80116bc
78	0x171213	0x1714bc	0x2a9	181	181	62	0	0	eb568ef7b16de57bbe0e762499fcc01255ed28e90b6c403e2924823f5a89ef8c	337:9,28:8,340:7,347:7,199:7,66:6,18:6,258:6	337:9,28:8,340:7,347:7,199:7,66:6,18:6,258:6	+0x4:110,+0x3:43,+0x5:12,+0x2:11,+0x6:5	420019983a63abe3f90d86314fa690e8010bccab00ed0eaacbd0002a6ef7e801a01296e62d930058d68900e80139f92526055b74b5990255ca9d001ee80168fb	4e863a75afbaafe801d630a6097e35afe801fa5103f33afee89bc92a2de801d80af6798b6dc3e801a986b41eab00274ff7e801b8925379db059f55aae801ee4f
79	0x1714ca	0x1717a7	0x2dd	194	194	64	0	0	ba6aee0c71a9c7ddf74aa2022183a6ed4a1333b32a40e7a1ad64956a3c18c15d	189:11,307:9,64:8,18:8,347:7,66:7,43:7,258:7	189:11,307:9,64:8,18:8,347:7,66:7,43:7,258:7	+0x4:115,+0x3:45,+0x5:14,+0x2:13,+0x6:7	720073638cac16e1ab03fe4db17d52e8017a8d6c017e60cbd0e54d3a96e2e8018cb5abad93397837a48900e80161f21a57688a8638a3933028000219e8011e91	b4442047016d94e801d79f5f31f0ba080233e801d80a50be0ccc80e8015fc964dd24cfdc3432fa53e80192380b8d08a73abad3e801539d3a086fc4df3134e801
80	0x1717b5	0x171a17	0x262	162	162	57	0	0	2a8c7f67f72805f02ab6b9dd914ad5137b821afa74f7812a74ccdc3e1b4fa5a8	199:10,347:8,189:8,64:7,337:7,196:6,66:6,185:6	199:10,347:8,189:8,64:7,337:7,196:6,66:6,185:6	+0x4:101,+0x3:40,+0x2:8,+0x5:8,+0x6:5	4000adaa9900436cb338e8ddd5fd19e8011ff4f38155a5c870a816e0e8016ec4e7771c01c90a8d621c5a7bc6dee801fe6945b827e4c02e37fa3a3d9fe8019f91	dad10a641de801af4fc41823017fa52ae8018a794afc2cdf6b1f3ae801dffe7c9cfc3505c64c886ce801e8fc3a886e249fa06ee80189e60cdf3a25afbbc9e801
81	0x171a25	0x171c41	0x21c	144	144	49	0	0	e437d1d03baadd4fe9c64bfa3216d2438137819d2818dec9de20f82bc0bb4bf1	337:8,340:7,64:7,158:7,297:6,18:6,28:6,307:5	337:8,340:7,64:7,158:7,297:6,18:6,28:6,307:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	0c014a1c2e6b75b583c183fd00e694e8017d24bd0590035ca18946cfb2aee80135c8d83508c4c18a668900324de8011298c3deb3a22800bb4db10552e8014cde	3e2e76370ce801bad645eff7af080522e2f5e8019f7a1c0b0fe90a0ec8e801cc5589f6f00476e8014c991008dce75f7dcfe801a077382b162cf671eae8018277
