program	block	state	block_end	byte_end_min	rows	terminal_kind	source_block	raw_b0	raw_b1	raw_b2	raw_b3	raw_b4	raw_b5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	raw_prefix32	first_source_entry	first_target_entry	first_state_ir	first_state_effect_ir	first_dispatch_ir	last_source_entry	last_target_entry	last_state_ir	last_state_effect_ir	last_dispatch_ir	edge_kind	edge_target_block	edge_target_vm_ip	edge_source_entry	edge_target_entry	edge_delta	edge_semantic_ir	edge_coverage	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	observed_pre_state	observed_post_state	observed_pre_flags	observed_post_flags	observed_target_entry	observed_bytes
054	338	0x33e889	0x33e8de	0x33e8de	21	long_branch_backedge	31@0x33db28-0x33ea02+0xd61	0xbd	0x0	0x68	0x0	0x6c	0xed	0xbd	0x6800	0x68	0xed6c	bd0068006ced9f3368000406086ae8016eba6ba5b65ea33d01008e0b5f0dabd4						117	165				decoded_control	331	0x33dd15	117	165	-0xbc1	next = table[165], ip -= 0xbc1		153	36	36	36	0x3a8307f0:36	0x0:36	0x72bfa236:36	0x0:36	189:153	bd00:153
054	339	0x33e8de	0x33e9e8	0x33e9e8	71	sampled_operand_backedge	31@0x33db28-0x33ea02+0xdb6	0xc7	0x0	0xdf	0x4d	0x3a	0xd4	0xc7	0xdf00	0x4ddf	0xd43a	c700df4d3ad4c7d003e8016e922798cec51f98151649c3003d0111264d8def20						299	169				decoded_control	305	0x3369fc	299	169	-0x7fe6	sampled operand footprint 0x6; observed target table[169], delta -0x7fe6		51	12	12	12	0xfc0507b0:12	0x0:12	0xa20bb5aa:12	0x0:12	199:51	c700:51
