program	case_state	capture_status	case_start_site	case_start_source_entry	case_start_target_entry	case_start_bytes	predecessor_start_vm_ip	predecessor_end_vm_ip	predecessor_site	predecessor_source_entry	focus_ips	focus_sites	stop_after_matches	focus_env	capture_goal
031	0x2316bf	needs_stateful_capture	0x9b0c5	169	165	a500e801					0x2316bf	0x9b0c5	1	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x2316bf EAC_VMTAIL_FOCUS_SITES=0x9b0c5 EAC_VMTAIL_STOP_AFTER_MATCHES=1	emit VMTAIL row for 0x2316bf with vm_state/vm_flags/vm_byte populated
031	0x2319c1	needs_stateful_capture	0x9a46b	165	168	a800	0x2319b3	0x2319c1	exact_destination_gap	278	0x2319b3,0x2319c1	0x9a46b	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x2319b3,0x2319c1 EAC_VMTAIL_FOCUS_SITES=0x9a46b EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x2319c1 with vm_state/vm_flags/vm_byte populated
