program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
008	0x11bc28	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	84	
008	0x11bd6d	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	85	
008	0x11bec4	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	19	
