program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
040	0x2c1156	ready_for_mba_reduction	all required static/runtime fields are present	17	6	6	6	yes	yes	78	
040	0x2c1285	ready_for_mba_reduction	all required static/runtime fields are present	17	6	6	6	yes	yes	87	
