program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
037	0x2bf297	ready_for_mba_reduction	all required static/runtime fields are present	17	6	6	6	yes	yes	78	
037	0x2bf3c6	ready_for_mba_reduction	all required static/runtime fields are present	17	6	6	6	yes	yes	79	
