program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
005	0xda38f	ready_for_mba_reduction	all required static/runtime fields are present	17	4	4	4	yes	yes	78	
005	0xda4be	ready_for_mba_reduction	all required static/runtime fields are present	17	4	4	4	yes	yes	79	
