program	case_state	status	block	row_count	terminal_kind	successor_vm_ip	successor_entry	edge_kind	edge_delta	edge_semantic_ir	raw_bytes_0_5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	observed_pre_state	observed_pre_flags	observed_pre_byte	observed_first_target_entry	trace_observations	trace_with_pre_state	reduction	missing
019	0x122a46	ready_for_mba_reduction	88	142	exact_instruction	0x122c7b	278	covered_synthetic_fallthrough	+0x4	next = 278@0xb2342:1, ip += +0x4; dispatch_model=static_100	0x2b 0x0 0xa4 0x7b 0x68 0x0	0x2b	0xa400	0x7ba4	0x68	0xe5057f1d	0x4ee9d062		43	12	1	concrete_successor_edge	
019	0x122c89	ready_for_mba_reduction	89	116	exact_instruction	0x122e3c	299	covered_synthetic_fallthrough	+0x4	next = 299@0xb6bba:1, ip += +0x4; dispatch_model=static_100	0xc7 0x0 0x57 0x4a 0x3a 0x85	0xc7	0x5700	0x4a57	0x853a	0x978d01e4	0x2a040889		199	12	1	concrete_successor_edge	
