program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
001	0xd3fac	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	161	
001	0xd421c	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	116	
001	0xd43e0	ready_for_mba_reduction	all required static/runtime fields are present	18	5	5	5	yes	yes	103	
