program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
064	0x3716c7	needs_more_evidence	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte	1375	0	0	0	yes	yes	21	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
064	0x37171c	needs_more_evidence	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte	275	0	0	0	yes	yes	14	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
