program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
052	0x33b647	ready_for_mba_reduction	all required static/runtime fields are present	20	17	17	17	yes	yes	525	
052	0x33be49	ready_for_mba_reduction	all required static/runtime fields are present	85	20	20	20	yes	yes	20	
052	0x33bea5	ready_for_mba_reduction	all required static/runtime fields are present	68	16	16	16	yes	yes	469	
052	0x33c5b8	ready_for_mba_reduction	all required static/runtime fields are present	17	4	4	4	yes	yes	491	
052	0x33cd1f	ready_for_mba_reduction	all required static/runtime fields are present	17	4	4	4	yes	yes	386	
