segment	start	end	size	events	unique_start_ips	unique_sources	conflict_offsets	conflict_events	sha256	top_sources	top_targets	top_deltas	hex_prefix	hex_suffix
71	0x337e84	0x339faf	0x212b	3710	2193	125	0	0	40f5c28e324b6b77834086e69fc13172ba1ec10f8d7e92a72f4cf74e6d21c294	18:125,28:113,340:110,189:108,258:107,64:106,297:102,66:99	18:125,28:113,340:110,189:108,258:107,64:106,297:102,66:99	+0x4:1868,+0x3:742,+0x5:494,+0x2:393,+0x6:192,+0x11:10,+0xe:6,-0x78e:4	6201e8015101f0949900ecfc7b03fba85be80119fa93f8ab005255b44c0eab00bb6ae8016e34fb0f4a0f3a9faec12ae80129f6e798d59ad80afc32817020529e	fa0355d0489ba0e8011c4634daf00492e801f0d82e46a77d0dbc3ae8010475538c2a750544ede801a2d6a0b2be2cedab00e801e2cf21d6baaeab88e4e801ef7f
72	0x339fbd	0x33a6cc	0x70f	454	454	82	0	0	887ffc2fdb5b1d953047c63cadda91a5efae436e80cc983762781dea26b55460	189:23,337:21,185:20,258:19,114:19,18:18,66:16,297:16	189:23,337:21,185:20,258:19,114:19,18:18,66:16,297:16	+0x4:284,+0x3:114,+0x5:22,+0x2:20,+0x6:11,+0xe:2,+0x55:1	120020063adca30cdc50825ce0e22de8011d0b93003ce9ab00fa17440027e801d3f58900be8b84a6a93d1aed14e801e3f12800c558d8847aec9be0bce8015c9a	e6ae6e3c298f98e801a00a666c2e2301eca7e8010002c85a2c2354e801a17f0c3910891cf53acecee8019003f3994a2e02764fe801582b141c7e913ae801117c
73	0x33b647	0x33d2d9	0x1c92	3379	1892	135	0	0	f0c03809769d99b8a0b84f951e6d467290d32a2bd02a158505e327584390c262	18:112,28:100,337:92,340:88,189:87,258:86,43:85,347:82	18:112,28:100,337:92,340:88,189:87,258:86,43:85,347:82	+0x4:1567,+0x3:619,+0x5:548,+0x2:430,+0x6:199,+0xa:5,+0x11:4,-0x767:4	00003601e80162012b00e57e9900d4139900f457c3fd19e8014ff5f381d80a4ca2076e818998e80185e0eed6e079792bf8085c4eade801573688f563df280098	f69f11c8ccde71e8017465ba1504c390a197e801dfad34e4a0008ee8018d76713db4f095794fe801962007506e168c42c15c2ce80167123ae90e9d42e8012f8f
74	0x33db28	0x33ea02	0xeda	8230	951	115	0	0	5369ce995a0b379649a28dab9eecfe8f24d318506ffd583efff2aed2017a165a	337:357,340:351,189:324,258:318,28:291,18:285,297:264,199:261	337:357,340:351,189:324,258:318,28:291,18:285,297:264,199:261	+0x4:5136,+0x3:2052,+0x5:414,+0x2:324,+0x6:219,+0x11:33,+0xe:30,+0x60:9	e801ab009d0037cf9900cc81a000faadb2da36e8018fcfab0008b21a58997ed7183be801e404d8e26fd989005285b44e0fe8013154da32a9f6d0743728a0e801	723ab08d8900e8016d972482ab00f00488e8018d9b5518d7c03deef3e80149fe7950070080000f92c09c689a07ed63558f0424555d415149b9a9000000000000
75	0x33f278	0x34556c	0x62f4	11845	6541	159	0	0	389cefd6dd1ad8b83af3ced180f3ce022f307a1d0c5c17275d2dc3c65026719a	28:355,189:311,18:300,340:297,66:293,258:275,114:273,337:273	28:355,189:311,18:300,340:297,66:293,258:275,114:273,337:273	+0x4:5403,+0x3:2150,+0x5:1900,+0x2:1521,+0x6:659,+0x16:70,-0x40:70,+0x11:18	36010000e80162019d00ffd79900ae00f8bb6510bae801e1f07a4d34faa4ab000106d165e801ccc8cfbbacdf15a615d6b232c6e801a202c38f3aece75d700e98	8b863b20cee28ce8010002c6f84e3ebc693be801658baf02815acae801e5bb88bb7858a007aee801d81cd80acc8b8d0f01e801da89df3db4d064997fe8012a30
76	0x3603af	0x364c68	0x48b9	6604	4847	146	0	0	6c49ae6dfcbc75160fe5ee1acd9ad6e4bf4df57dfb930746066c6e4bca7da315	18:211,337:209,66:190,189:180,64:170,340:170,28:167,114:167	18:211,337:209,66:190,189:180,64:170,340:170,28:167,114:167	+0x4:3344,+0x3:1308,+0x5:898,+0x2:706,+0x6:305,+0xa:16,+0x10:6,-0x2ce:6	a9000000a500e801c4004f6e5cf41b22a6326217508e46e801dabc2e1970ce0dbd941a3a20e4e801ed82daff632cc17ce35ed8e009e80193e928001336280007	e3dfa0008ce801a3496e2cf7eb4a8dad565fe801bc9c7b6571ba0c8e58e8015e8e89009025fae801bcf7b9468612d8036a265ee801b8ac9900543f87e801b4d6
77	0x364c72	0x364e55	0x1e3	125	125	43	0	0	64afd83259bdfec275c25663ab82a93b0d09ba01c9c88884e7a3bda544d91de9	347:9,297:7,337:6,340:6,215:6,307:6,305:5,66:5	347:9,297:7,337:6,340:6,215:6,307:6,305:5,66:5	+0x4:85,+0x3:34,+0x6:2,+0x5:2,+0x2:1,+0x11:1	e801ab00c700f74e3afc949100ec74bb03fe0ce801228e2c03a80e3adf919787e80129f6a79296f61c1489002a0434e80162c110291674b9196d09b63918d983	8700818ef4a8ede8011b7b84eb693a1a1ce1e80190039c8a9893dee80186b5f59e6caa6e8900096ee8010946fe9d232ce09e3ce801f80b6203f004f4e801281b
78	0x364e5f	0x365042	0x1e3	125	125	42	0	0	d6c32b3d60820c03c8ca914cc82ef955c50bee3f39f28e49e766c3420f03b7be	340:11,18:11,258:6,66:6,333:5,64:5,297:5,307:4	340:11,18:11,258:6,66:6,333:5,64:5,297:5,307:4	+0x4:86,+0x3:33,+0x6:2,+0x5:2,+0x2:1,+0x10:1	e801a5004d0173e9990057e926175abdaae80154cddbe7ab001b7811d5c7d42ae80111f8e622fe2c183889002185b41e97e80181df8aeb6d0eda85b9bd4862d1	0a04dc163a5a3de8014cc32301d26414e80125772523bcea0abdae9a59e8017a96890081bdae4277e801136748a04aab00e80165cda8273abee404e2e8014c77
79	0x36504c	0x3655e4	0x598	204	204	75	0	0	233b607693cc7e30757e293d5f1dfedee15089d220444450cdf0bcbd51438fdd	340:9,189:9,66:8,168:8,258:8,18:7,28:7,185:7	340:9,189:9,66:8,168:8,258:8,18:7,28:7,185:7	+0x4:114,+0x3:46,+0x5:17,+0x2:16,+0x6:8,+0x2f:1,+0x21a:1,+0x58:1	e80162010c014a1c7665ea3e358b65c37e5abae801fc863ace63d34bcff0019eb27be80173ac07d17ab5ab2dab4900e80199f4573c28003fb5abbe60285fe801	b556c0012ee801257d7a0e2a52b5a6f4e801e4df4811a0168bfc94776be801c93990eba3922eb35ee8013c29ab00aa4e34e801d57f1008fd5c6c693be80182d2
80	0x3674c3	0x36a0bc	0x2bf9	8565	2869	141	0	0	977871db1a567f9ee25aa91ea8dc18a84d71d43502ad04f8ff5c43d60e3216d9	340:283,66:270,114:265,189:235,347:230,297:226,199:220,215:218	340:283,66:270,114:265,189:235,347:230,297:226,199:220,215:218	+0x4:4218,+0x3:1690,+0x5:1170,+0x2:922,+0x6:422,+0x16:39,-0x40:39,+0x11:24	a500e801120000023a922e8c97a54f15d7649ae80150aa54a65c1c5ffbd9d53a1dd4e801894e858e48ea360fa39fc9cacce801c2666faebfd01ed5db2b3ae801	ca58200f8af8f232e801d80a6e8b0a2f81fc4de801bcd9e114d8031cd9e6e801517c070080000f92c09c415241564d89d64156415349bb41b8f76d000000004c
81	0x36b124	0x36db0d	0x29e9	8524	2737	137	0	0	2c811723c160154e1349f37b314123c0448af9d0e081633f5b7e6dd1797aa7b9	18:359,258:297,114:284,189:264,199:264,66:249,337:248,347:247	18:359,258:297,114:284,189:264,199:264,66:249,337:248,347:247	+0x4:4556,+0x3:1830,+0x5:905,+0x2:722,+0x6:358,+0x16:41,-0x40:41,+0x11:33	ab00e801510130989900bf500cbc63173a6d9ce8010fd5ab000cdaab0070920ae80139f9f32f54e0e4ccf9f87987e82abae801580188ebc08fbef7ba9941f7ae	b5abc5a68900f333e801b4873ab0a2ab00e8019d7b5f97f0ddfbfc3ae8016f8fad7e0700800069d2fd4303009c686259b11a41538f04244d89db5148b9360100
82	0x36ecdc	0x371ff7	0x331b	51881	3240	140	0	0	51799cd3ed1d1f8cb32e29f71c3f3aa073649380fe5f17c389c0b20dab568827	18:1735,28:1696,340:1552,337:1452,64:1421,66:1399,189:1384,347:1288	18:1735,28:1696,340:1552,337:1452,64:1421,66:1399,189:1384,347:1288	+0x4:25921,+0x3:10465,+0x5:6604,+0x2:5343,+0x6:2727,+0x11:183,+0xe:155,+0x139:125	e801a500bd009900cce0898e1a1ba599006a62e801e040ee6c60d456dc591ba8cef4e801033595ce6005ec9abcab0df520e801c12d6aeb5736d1a25294384e29	5fc95d85ad76e8015eff60b6ab00a0009ae8019b38f09499fe05bb280ba3e801f681070080000f95c09c4881ec080000006833fc0f0241578f04248f04244d89
