source_block	source_range	target_block	target_range	class	events	unique_start_ips	top_sources	top_targets	top_deltas	byte_statuses
436	0x371488-0x37158e	436	0x371488-0x37158e	intra_block	8375	67	183:375,297:375,257:375,43:375,340:375,157:250,239:250,337:250	297:375,257:375,43:375,340:375,157:250,239:250,337:250,352:250	+0x4:3500,+0x5:1625,+0x3:1500,+0x2:1250,+0x6:500	exact:8375
161	0x22fe2d-0x22ffb1	161	0x22fe2d-0x22ffb1	intra_block	7242	102	258:771,172:260,199:260,43:259,337:259,185:258,297:258,203:257	258:771,172:260,199:260,43:259,337:259,185:258,297:258,203:257	+0x4:3124,+0x3:1297,+0x2:1282,+0x5:1282,+0x6:257	exact:7242
187	0x26db07-0x26f077	187	0x26db07-0x26f077	intra_block	5740	1435	340:232,258:224,18:220,28:220,66:208,337:196,114:188,64:184	340:232,258:224,18:220,28:220,66:208,337:196,114:188,64:184	+0x4:3436,+0x3:1392,+0x5:352,+0x2:308,+0x6:220,+0xa:32	exact:5740
434	0x370cbe-0x370f0a	434	0x370cbe-0x370f0a	intra_block	3875	155	337:200,66:175,307:175,64:175,347:175,28:150,174:150,43:125	337:200,66:175,307:175,64:175,347:175,28:150,174:150,43:125	+0x4:2425,+0x3:975,+0x2:175,+0x5:175,+0x6:125	exact:3875
433	0x370a91-0x370cb0	433	0x370a91-0x370cb0	intra_block	3575	143	258:275,18:150,307:125,337:125,347:100,144:100,185:100,268:100	258:275,18:150,307:125,337:125,144:100,185:100,268:100,49:100	+0x4:1875,+0x3:775,+0x5:400,+0x2:375,+0x6:150	exact:3575
425	0x370256-0x3703d8	425	0x370256-0x3703d8	intra_block	2651	102	18:130,114:130,340:104,28:104,337:104,185:104,215:104,258:104	18:130,114:130,28:104,337:104,185:104,215:104,258:104,161:104	+0x4:1430,+0x3:650,+0x5:234,+0x2:233,+0x6:104	exact:2651
432	0x3708f2-0x370a81	432	0x3708f2-0x370a81	intra_block	2575	103	337:150,28:125,315:125,114:125,199:100,18:100,43:100,172:75	337:150,28:125,315:125,114:125,199:100,18:100,43:100,172:75	+0x4:1575,+0x3:550,+0x5:200,+0x2:150,+0x6:100	exact:2575
437	0x3716c7-0x371714	437	0x3716c7-0x371714	intra_block	2375	19	140:250,354:125,268:125,347:125,154:125,91:125,199:125,301:125	140:250,108:250,268:125,347:125,154:125,91:125,199:125,301:125	+0x4:875,+0x5:500,+0x2:375,+0x3:375,+0x6:250	exact:2375
439	0x3717c4-0x3718ff	439	0x3717c4-0x3718ff	intra_block	2100	84	64:125,18:125,66:100,189:100,114:100,185:100,158:100,347:75	64:125,18:125,66:100,189:100,114:100,185:100,158:100,347:75	+0x4:1175,+0x3:550,+0x2:175,+0x5:125,+0x6:75	exact:2100
431	0x3707b1-0x3708e4	431	0x3707b1-0x3708e4	intra_block	2025	81	199:125,347:100,64:100,258:100,297:100,18:75,340:75,83:75	199:125,347:100,64:100,258:100,297:100,18:75,340:75,83:75	+0x4:1150,+0x3:550,+0x5:125,+0x2:125,+0x6:75	exact:2025
370	0x36772d-0x367c0e	370	0x36772d-0x367c0e	intra_block	2014	322	66:83,173:74,215:72,340:72,144:62,196:61,180:54,114:54	66:83,173:74,215:72,340:72,144:62,196:61,180:54,114:54	+0x4:815,+0x5:407,+0x2:322,+0x3:321,+0x6:149	exact:2014
427	0x370508-0x370624	427	0x370508-0x370624	intra_block	1875	75	340:150,297:125,28:125,184:100,347:100,66:75,337:75,258:75	340:150,297:125,184:125,28:125,347:100,337:75,258:75,174:75	+0x4:1075,+0x3:525,+0x5:125,+0x2:100,+0x6:50	exact:1875
305	0x33bea5-0x33c5b0	305	0x33bea5-0x33c5b0	intra_block	1868	467	28:60,18:56,340:56,168:56,258:48,198:48,43:48,257:48	28:60,18:56,340:56,168:56,258:48,198:48,43:48,257:48	+0x4:768,+0x5:384,+0x3:300,+0x2:296,+0x6:120	exact:1868
426	0x3703e6-0x3704f7	426	0x3703e6-0x3704f7	intra_block	1846	71	287:130,189:130,33:130,43:104,347:104,172:78,340:78,307:78	287:130,189:130,33:130,43:104,347:104,172:78,340:78,307:78	+0x4:1326,+0x3:442,+0x2:26,+0x6:26,+0x5:26	exact:1846
428	0x370632-0x370743	428	0x370632-0x370743	intra_block	1775	71	287:175,157:100,64:100,185:100,18:100,196:75,43:75,258:75	287:175,157:100,64:100,185:100,18:100,196:75,43:75,258:75	+0x4:1275,+0x3:425,+0x2:25,+0x6:25,+0x5:25	exact:1775
440	0x37190d-0x371a20	440	0x37190d-0x371a20	intra_block	1775	71	64:125,215:100,18:100,203:100,305:100,337:100,114:75,268:75	64:125,215:100,18:100,203:100,305:100,337:100,114:75,268:75	+0x4:1250,+0x3:425,+0x6:50,+0x2:25,+0x5:25	exact:1775
290	0x3387ea-0x338e10	290	0x3387ea-0x338e10	intra_block	1636	409	18:64,258:52,189:48,168:48,172:44,340:44,64:40,297:40	18:64,258:52,189:48,168:48,172:44,340:44,64:40,297:40	+0x4:756,+0x3:284,+0x5:284,+0x2:220,+0x6:92	exact:1636
396	0x36b8a7-0x36bb16	396	0x36b8a7-0x36bb16	intra_block	1610	161	18:70,64:60,66:60,114:60,43:60,199:50,160:50,320:50	18:70,160:60,64:60,66:60,114:60,43:60,320:50,144:50	+0x4:660,+0x5:350,+0x3:260,+0x2:250,+0x6:90	exact:1610
310	0x33de30-0x33e02a	310	0x33de30-0x33e02a	intra_block	1596	133	258:96,185:84,189:84,26:72,337:60,28:60,199:60,340:60	258:96,185:84,189:84,26:72,337:60,28:60,199:60,340:60	+0x4:1044,+0x3:420,+0x5:60,+0x2:36,+0x6:36	exact:1596
348	0x343f3c-0x34556c	348	0x343f3c-0x34556c	intra_block	1494	1494	28:61,337:60,64:58,340:56,18:55,347:53,258:52,199:47	28:61,337:60,64:58,340:56,18:55,347:53,258:52,199:47	+0x4:934,+0x3:371,+0x5:75,+0x2:67,+0x6:38,+0xa:9	exact:1494
371	0x367c1f-0x367e8e	371	0x367c1f-0x367e8e	intra_block	1449	161	297:45,70:45,160:45,347:45,66:45,189:45,144:45,157:45	297:45,70:45,160:45,347:45,66:45,189:45,144:45,157:45	+0x4:594,+0x5:315,+0x3:234,+0x2:225,+0x6:81	exact:1449
395	0x36b6a4-0x36b896	395	0x36b6a4-0x36b896	intra_block	1408	128	189:66,157:66,333:55,18:55,258:55,243:44,168:44,28:44	189:66,157:66,333:55,18:55,258:55,243:44,168:44,28:44	+0x4:792,+0x3:286,+0x5:143,+0x2:110,+0x6:77	exact:1408
313	0x33e2e8-0x33e532	313	0x33e2e8-0x33e532	intra_block	1395	155	189:81,337:72,64:63,28:63,297:63,185:54,199:54,168:45	189:81,337:72,64:63,28:63,297:63,185:54,199:54,168:45	+0x4:873,+0x3:351,+0x5:81,+0x2:63,+0x6:27	exact:1395
353	0x361802-0x362919	353	0x361802-0x362919	intra_block	1344	1145	337:51,340:49,307:47,189:46,114:43,66:43,28:42,18:42	337:51,340:49,307:47,189:46,114:43,66:43,28:42,18:42	+0x4:790,+0x3:309,+0x5:102,+0x2:88,+0x6:48,+0xa:5,+0xd:2	exact:1344
349	0x3603af-0x361133	349	0x3603af-0x361133	intra_block	1327	903	337:50,18:49,66:48,203:37,347:36,185:35,64:35,297:34	337:50,18:49,66:48,203:37,347:36,185:35,64:35,297:34	+0x4:670,+0x3:258,+0x5:183,+0x2:147,+0x6:66,+0xa:3	exact:1327
357	0x362f71-0x36405b	357	0x362f71-0x36405b	intra_block	1320	1133	337:50,297:44,66:42,189:42,18:39,258:38,28:38,64:36	337:50,297:44,66:42,189:42,18:39,258:38,28:38,64:36	+0x4:716,+0x3:279,+0x5:144,+0x2:120,+0x6:56,+0xa:5	exact:1320
417	0x36ef46-0x36f427	417	0x36ef46-0x36f427	intra_block	1262	322	258:50,66:47,18:42,215:42,144:40,268:39,157:38,168:38	258:50,66:47,18:42,215:42,144:40,268:39,157:38,168:38	+0x4:511,+0x5:255,+0x2:202,+0x3:201,+0x6:93	exact:1262
314	0x33e540-0x33e707	314	0x33e540-0x33e707	intra_block	1080	120	340:81,315:72,307:54,337:54,28:54,174:54,347:45,18:45	340:81,315:72,307:54,337:54,28:54,174:54,347:45,18:45	+0x4:738,+0x3:297,+0x6:18,+0x5:18,+0x2:9	exact:1080
330	0x340f4b-0x34142c	330	0x340f4b-0x34142c	intra_block	1074	322	64:38,18:33,183:33,257:32,185:32,124:31,108:30,337:28	64:38,18:33,183:33,257:32,185:32,124:31,108:30,337:28	+0x4:435,+0x5:217,+0x2:172,+0x3:171,+0x6:79	exact:1074
340	0x3427fd-0x342cde	340	0x3427fd-0x342cde	intra_block	1074	322	66:38,198:36,160:34,18:31,28:28,258:27,157:26,30:25	66:38,198:36,160:34,18:31,28:28,258:27,157:26,30:25	+0x4:435,+0x5:217,+0x2:172,+0x3:171,+0x6:79	exact:1074
309	0x33dcce-0x33de22	309	0x33dcce-0x33de22	intra_block	906	89	340:63,297:48,114:48,174:48,199:48,185:48,123:48,337:39	340:63,123:60,297:48,114:48,174:48,199:48,185:48,337:39	+0x4:510,+0x3:249,+0x2:57,+0x5:48,+0x6:42	exact:906
312	0x33e15d-0x33e2da	312	0x33e15d-0x33e2da	intra_block	900	100	114:63,18:45,307:45,340:36,215:36,347:36,297:36,176:36	114:63,307:45,340:36,215:36,347:36,297:36,18:36,176:36	+0x4:477,+0x3:225,+0x5:90,+0x2:72,+0x6:36	exact:900
279	0x334cab-0x33518c	279	0x334cab-0x33518c	intra_block	886	322	28:29,173:27,347:26,203:25,108:24,340:24,183:23,352:23	28:29,173:27,347:26,203:25,108:24,340:24,183:23,352:23	+0x4:359,+0x5:179,+0x2:142,+0x3:141,+0x6:65	exact:886
214	0x30eeea-0x30f3c5	214	0x30eeea-0x30f3c5	intra_block	882	321	199:28,347:28,108:27,173:26,352:26,301:25,333:24,337:23	199:28,347:28,108:27,173:26,352:26,301:25,333:24,337:23	+0x4:359,+0x5:179,+0x2:142,+0x3:141,+0x6:61	exact:882
394	0x36b38e-0x36b693	394	0x36b38e-0x36b693	intra_block	882	202	18:56,337:55,66:47,189:46,114:37,340:36,215:35,184:33	18:56,337:55,66:47,189:46,123:44,114:37,340:36,215:35	+0x4:484,+0x3:230,+0x5:71,+0x2:66,+0x6:31	exact:882
311	0x33e03b-0x33e14c	311	0x33e03b-0x33e14c	intra_block	852	71	215:48,258:48,18:48,337:48,333:48,340:48,28:36,287:36	215:48,258:48,18:48,337:48,333:48,340:48,28:36,287:36	+0x4:612,+0x3:204,+0x2:12,+0x6:12,+0x5:12	exact:852
283	0x33585b-0x3364c6	283	0x33585b-0x3364c6	intra_block	834	834	66:39,337:36,114:33,340:32,189:31,18:29,64:28,28:27	66:39,337:36,114:33,340:32,189:31,18:29,64:28,28:27	+0x4:516,+0x3:202,+0x5:44,+0x2:42,+0x6:25,+0xa:5	exact:834
418	0x36f438-0x36f6a7	418	0x36f438-0x36f6a7	intra_block	805	161	18:45,168:30,114:25,220:25,199:25,43:25,337:25,198:20	18:45,168:30,114:25,220:25,199:25,43:25,337:25,144:25	+0x4:330,+0x5:175,+0x3:130,+0x2:125,+0x6:45	exact:805
324	0x3401c3-0x3406cb	324	0x3401c3-0x3406cb	intra_block	731	333	258:36,297:26,185:23,307:23,340:23,28:23,347:22,18:21	258:36,297:26,185:23,307:23,340:23,28:23,347:22,18:21	+0x4:394,+0x3:156,+0x5:78,+0x2:64,+0x6:36,+0xd:3	exact:731
334	0x341a75-0x341f7d	334	0x341a75-0x341f7d	intra_block	731	333	114:34,307:30,64:26,18:23,189:23,340:21,297:20,199:19	114:34,307:30,64:26,18:23,189:23,340:21,297:20,199:19	+0x4:394,+0x3:156,+0x5:78,+0x2:64,+0x6:36,+0xd:3	exact:731
359	0x36426c-0x364c68	359	0x36426c-0x364c68	intra_block	672	672	18:29,337:26,340:24,189:24,64:21,28:21,114:21,258:20	18:29,337:26,340:24,189:24,64:21,28:21,114:21,258:20	+0x4:393,+0x3:158,+0x5:52,+0x2:45,+0x6:21,+0xa:3	exact:672
221	0x315cc8-0x316672	221	0x315cc8-0x316672	intra_block	652	652	66:26,258:26,18:26,189:25,28:25,337:24,347:24,340:23	66:26,258:26,18:26,189:25,28:25,337:24,347:24,340:23	+0x4:416,+0x3:167,+0x2:25,+0x5:25,+0x6:15,+0xa:4	exact:652
263	0x331e8e-0x3320fd	263	0x331e8e-0x3320fd	intra_block	644	161	196:36,64:24,258:24,173:24,185:20,189:20,180:16,168:16	196:36,64:24,258:24,173:24,189:20,180:16,168:16,215:16	+0x4:264,+0x5:140,+0x3:104,+0x2:100,+0x6:36	exact:644
331	0x34143d-0x3416ac	331	0x34143d-0x3416ac	intra_block	644	161	189:24,333:20,198:20,66:20,258:20,28:20,91:16,340:16	189:24,333:20,198:20,66:20,258:20,28:20,340:16,173:16	+0x4:264,+0x5:140,+0x3:104,+0x2:100,+0x6:36	exact:644
341	0x342cef-0x342f5e	341	0x342cef-0x342f5e	intra_block	644	161	144:36,215:24,340:24,172:24,173:20,64:20,297:20,333:20	144:36,215:24,340:24,173:24,172:24,64:20,297:20,333:20	+0x4:264,+0x5:140,+0x3:104,+0x2:100,+0x6:36	exact:644
262	0x331c8b-0x331e7d	262	0x331c8b-0x331e7d	intra_block	640	128	18:40,347:40,157:25,168:25,28:20,268:20,297:20,340:20	18:40,347:40,157:25,168:25,28:20,268:20,297:20,340:20	+0x4:360,+0x3:130,+0x5:65,+0x2:50,+0x6:35	exact:640
315	0x33e718-0x33e829	315	0x33e718-0x33e829	intra_block	639	71	33:63,347:36,168:36,258:36,28:27,305:27,337:27,18:27	33:63,347:36,168:36,258:36,28:27,305:27,337:27,18:27	+0x4:459,+0x3:153,+0x2:9,+0x6:9,+0x5:9	exact:639
346	0x34368f-0x343f0c	346	0x34368f-0x343f0c	intra_block	620	570	28:25,189:25,168:23,297:21,64:21,18:20,114:19,340:19	28:25,189:25,168:23,297:21,64:21,18:20,114:19,340:19	+0x4:336,+0x3:129,+0x2:63,+0x5:59,+0x6:31,+0xa:2	exact:620
304	0x33b647-0x33be94	304	0x33b647-0x33be94	intra_block	615	543	43:23,18:23,66:19,347:17,189:16,215:15,160:15,144:14	43:23,18:23,66:19,347:17,189:16,215:15,160:15,144:14	+0x4:259,+0x5:111,+0x3:103,+0x2:88,+0x6:54	exact:615
288	0x337e84-0x3386cd	288	0x337e84-0x3386cd	intra_block	614	542	28:21,333:17,297:16,124:16,307:15,180:15,108:15,253:15	28:21,333:17,297:16,124:16,307:15,180:15,108:15,253:15	+0x4:258,+0x5:111,+0x3:103,+0x2:88,+0x6:54	exact:614
382	0x36907b-0x369275	382	0x36907b-0x369275	intra_block	532	133	347:32,337:28,199:28,185:24,333:20,258:20,64:20,297:20	347:32,337:28,199:28,185:24,333:20,258:20,64:20,297:20	+0x4:348,+0x3:140,+0x5:20,+0x2:12,+0x6:12	exact:532
405	0x36cacc-0x36ccc6	405	0x36cacc-0x36ccc6	intra_block	532	133	347:28,66:24,114:24,258:24,43:24,340:24,18:20,199:20	347:28,66:24,114:24,258:24,43:24,340:24,18:20,199:20	+0x4:348,+0x3:140,+0x5:20,+0x2:12,+0x6:12	exact:532
177	0x24a4e3-0x24a8c5	177	0x24a4e3-0x24a8c5	intra_block	520	260	64:26,28:22,337:22,18:18,258:16,199:16,66:16,43:16	64:26,28:22,337:22,18:18,258:16,199:16,66:16,43:16	+0x4:278,+0x3:112,+0x5:56,+0x2:48,+0x6:26	exact:520
225	0x31b34b-0x31b82c	225	0x31b34b-0x31b82c	intra_block	510	322	28:17,168:17,64:16,239:16,198:15,337:15,18:14,160:14	28:17,168:17,64:16,239:16,198:15,337:15,18:14,160:14	+0x4:207,+0x5:103,+0x2:82,+0x3:81,+0x6:37	exact:510
320	0x33f710-0x33fbf1	320	0x33f710-0x33fbf1	intra_block	510	322	258:21,43:18,168:17,66:16,108:15,352:14,114:14,183:13	258:21,43:18,168:17,66:16,108:15,352:14,114:14,183:13	+0x4:207,+0x5:103,+0x2:82,+0x3:81,+0x6:37	exact:510
306	0x33c5b8-0x33cd0f	306	0x33c5b8-0x33cd0f	intra_block	490	490	28:22,347:21,337:20,307:17,189:16,258:16,18:15,114:15	28:22,347:21,337:20,307:17,189:16,258:16,18:15,114:15	+0x4:303,+0x3:119,+0x5:26,+0x2:24,+0x6:14,+0xa:3,+0xd:1	exact:490
212	0x30e872-0x30eeba	212	0x30e872-0x30eeba	intra_block	487	422	185:33,64:24,168:23,189:19,340:17,114:16,165:15,199:14	185:33,64:24,168:23,189:19,340:17,114:16,199:14,337:14	+0x4:292,+0x3:113,+0x2:34,+0x6:25,+0x5:21,+0xa:2	exact:487
228	0x31bc0a-0x31be7c	228	0x31bc0a-0x31be7c	intra_block	486	162	237:21,297:18,256:18,183:15,172:15,199:15,144:15,157:12	237:21,297:18,256:18,183:15,172:15,199:15,144:15,269:12	+0x4:198,+0x5:105,+0x3:81,+0x2:75,+0x6:27	exact:486
235	0x31c974-0x31cbe6	235	0x31c974-0x31cbe6	intra_block	486	162	18:21,196:18,66:18,108:18,220:15,114:15,320:15,215:15	18:21,196:18,66:18,108:18,220:15,114:15,320:15,215:15	+0x4:198,+0x5:105,+0x3:81,+0x2:75,+0x6:27	exact:486
352	0x361587-0x3617fa	352	0x361587-0x3617fa	intra_block	486	162	108:15,18:15,168:15,215:15,340:15,173:15,79:12,114:12	108:15,18:15,168:15,215:15,340:15,173:15,79:12,114:12	+0x4:201,+0x5:105,+0x3:78,+0x2:75,+0x6:27	exact:486
356	0x362cf7-0x362f69	356	0x362cf7-0x362f69	intra_block	486	162	64:21,352:18,347:18,91:15,157:15,173:15,199:12,3:12	64:21,352:18,347:18,157:15,173:15,199:12,3:12,185:12	+0x4:198,+0x5:105,+0x3:81,+0x2:75,+0x6:27	exact:486
373	0x368063-0x3682d5	373	0x368063-0x3682d5	intra_block	486	162	64:18,28:18,340:15,333:15,160:15,173:15,180:12,157:12	64:18,28:18,340:15,333:15,160:15,173:15,157:12,198:12	+0x4:198,+0x5:105,+0x3:81,+0x2:75,+0x6:27	exact:486
216	0x30f64d-0x30fd84	216	0x30f64d-0x30fd84	intra_block	485	485	307:20,28:19,64:17,18:17,199:16,347:16,189:15,340:14	307:20,28:19,64:17,18:17,199:16,347:16,189:15,340:14	+0x4:273,+0x3:106,+0x5:48,+0x2:41,+0x6:15,+0xa:2	exact:485
215	0x30f3d6-0x30f645	215	0x30f3d6-0x30f645	intra_block	483	161	144:21,168:21,114:18,18:15,28:15,347:15,108:15,91:12	144:24,168:21,114:18,28:15,347:15,108:15,91:12,268:12	+0x4:198,+0x5:105,+0x3:78,+0x2:75,+0x6:27	exact:483
280	0x33519c-0x33540c	280	0x33519c-0x33540c	intra_block	483	161	64:15,198:15,185:15,144:15,43:15,199:15,114:15,108:15	108:18,64:15,198:15,185:15,144:15,43:15,199:15,114:15	+0x4:201,+0x5:105,+0x2:75,+0x3:75,+0x6:27	exact:483
261	0x331975-0x331c7a	261	0x331975-0x331c7a	intra_block	474	202	189:31,307:26,28:23,199:20,123:20,347:18,114:18,297:15	189:31,307:26,28:23,199:20,123:20,347:18,114:18,297:15	+0x4:250,+0x3:116,+0x5:47,+0x2:42,+0x6:19	exact:474
385	0x369533-0x36977c	385	0x369533-0x36977c	intra_block	465	155	189:33,333:24,28:24,18:24,340:21,215:15,172:15,307:15	189:33,333:24,28:24,18:24,340:21,215:15,172:15,307:15	+0x4:294,+0x3:117,+0x5:24,+0x2:21,+0x6:9	exact:465
408	0x36cf84-0x36d1cd	408	0x36cf84-0x36d1cd	intra_block	465	155	18:30,340:27,189:24,157:18,258:18,347:18,307:18,297:18	18:30,340:27,189:24,157:18,258:18,347:18,307:18,297:18	+0x4:294,+0x3:117,+0x5:24,+0x2:21,+0x6:9	exact:465
186	0x26cd71-0x26cf1b	186	0x26cd71-0x26cf1b	intra_block	444	111	66:28,340:20,189:20,307:20,43:20,337:20,157:16,287:16	66:28,340:20,189:20,307:20,43:20,337:20,157:16,287:16	+0x4:272,+0x3:96,+0x5:36,+0x2:28,+0x6:12	exact:444
181	0x24b060-0x24b39b	181	0x24b060-0x24b39b	intra_block	434	217	340:22,297:20,114:18,189:16,18:16,307:14,268:12,185:12	340:22,297:20,114:18,189:16,18:16,307:14,268:12,185:12	+0x4:244,+0x3:98,+0x5:40,+0x2:34,+0x6:18	exact:434
307	0x33cd1f-0x33d2d9	307	0x33cd1f-0x33d2d9	intra_block	385	385	337:21,297:21,18:18,114:18,189:15,258:14,174:13,347:12	337:21,297:21,18:18,114:18,189:15,258:14,174:13,347:12	+0x4:236,+0x3:97,+0x5:21,+0x2:18,+0x6:11,+0xa:2	exact:385
184	0x24b891-0x24bb69	184	0x24b891-0x24bb69	intra_block	384	192	258:20,18:18,114:18,66:16,307:14,347:12,337:12,64:12	258:20,18:18,114:18,66:16,307:14,347:12,337:12,64:12	+0x4:226,+0x3:90,+0x5:30,+0x2:26,+0x6:12	exact:384
170	0x249468-0x24972b	170	0x249468-0x24972b	intra_block	374	187	28:22,347:16,340:16,337:14,189:12,43:12,18:12,333:12	28:22,347:16,340:16,337:14,189:12,43:12,18:12,333:12	+0x4:226,+0x3:88,+0x5:26,+0x2:24,+0x6:10	exact:374
2	0xd0d51-0xd0eab	2	0xd0d51-0xd0eab	intra_block	360	90	18:32,189:20,64:20,347:16,28:16,268:16,196:12,33:12	18:32,189:20,64:20,347:16,28:16,268:16,196:12,33:12	+0x4:228,+0x3:80,+0x5:24,+0x2:16,+0x6:12	exact:360
386	0x36978a-0x369951	386	0x36978a-0x369951	intra_block	360	120	337:18,114:18,347:15,340:15,26:15,18:15,28:15,66:15	337:18,114:18,347:15,340:15,26:15,18:15,28:15,66:15	+0x4:246,+0x3:99,+0x6:6,+0x5:6,+0x2:3	exact:360
409	0x36d1db-0x36d3a2	409	0x36d1db-0x36d3a2	intra_block	360	120	114:24,199:21,215:18,18:18,258:18,189:15,33:15,66:15	114:24,199:21,215:18,18:18,258:18,189:15,33:15,66:15	+0x4:246,+0x3:99,+0x6:6,+0x5:6,+0x2:3	exact:360
392	0x36b124-0x36b35e	392	0x36b124-0x36b35e	intra_block	353	148	168:46,347:45,199:43,354:42,345:42,337:7,196:7,307:7	168:46,347:45,199:43,345:42,52:42,337:7,196:7,307:7	+0x4:165,+0x3:70,+0x2:55,+0x6:49,+0x5:14	exact:353
381	0x368e58-0x36906d	381	0x368e58-0x36906d	intra_block	352	139	28:18,189:18,66:18,258:18,18:17,340:16,158:16,176:16	28:18,189:18,66:18,258:18,18:17,340:16,174:16,158:16	+0x4:192,+0x3:90,+0x2:27,+0x5:26,+0x6:17	exact:352
404	0x36c8aa-0x36cabe	404	0x36c8aa-0x36cabe	intra_block	352	139	18:25,337:22,340:20,174:16,189:15,114:14,215:13,158:12	18:25,337:22,340:20,174:20,189:15,114:14,215:13,158:12	+0x4:191,+0x3:91,+0x2:27,+0x5:26,+0x6:17	exact:352
178	0x24a8d3-0x24ab6a	178	0x24a8d3-0x24ab6a	intra_block	348	174	28:18,340:18,18:18,64:14,258:14,347:14,189:12,243:10	28:18,340:18,18:18,64:14,258:14,347:14,189:12,243:10	+0x4:208,+0x3:84,+0x5:22,+0x2:20,+0x6:14	exact:348
179	0x24ab78-0x24ae0f	179	0x24ab78-0x24ae0f	intra_block	348	174	18:28,64:20,258:18,114:14,340:12,28:12,215:12,185:10	18:28,64:20,258:18,114:14,340:12,28:12,215:12,123:12	+0x4:208,+0x3:84,+0x5:22,+0x2:20,+0x6:14	exact:348
182	0x24b3a9-0x24b640	182	0x24b3a9-0x24b640	intra_block	348	174	337:16,18:16,199:14,347:14,297:14,340:14,189:14,66:12	337:16,18:16,199:14,347:14,297:14,340:14,189:14,66:12	+0x4:208,+0x3:84,+0x5:22,+0x2:20,+0x6:14	exact:348
368	0x3674c3-0x3676fd	368	0x3674c3-0x3676fd	intra_block	343	148	199:45,340:44,157:43,124:42,171:40,43:9,297:6,114:6	199:45,340:44,157:43,124:42,52:40,43:9,297:6,114:6	+0x4:161,+0x3:68,+0x2:53,+0x6:47,+0x5:14	exact:343
282	0x3355e0-0x335853	282	0x3355e0-0x335853	intra_block	324	162	307:18,168:14,220:12,28:12,108:10,173:10,258:10,256:8	307:18,168:14,220:12,28:12,256:10,108:10,173:10,258:10	+0x4:134,+0x5:70,+0x3:52,+0x2:50,+0x6:18	exact:324
327	0x340b20-0x340d92	327	0x340b20-0x340d92	intra_block	324	162	168:16,297:12,160:12,183:10,340:10,185:10,108:10,189:8	168:16,297:12,160:12,340:10,185:10,108:10,189:8,301:8	+0x4:132,+0x5:70,+0x3:54,+0x2:50,+0x6:18	exact:324
337	0x3423d2-0x342644	337	0x3423d2-0x342644	intra_block	324	162	347:12,157:10,18:10,160:10,337:10,257:10,268:8,114:8	347:12,18:10,160:10,337:10,144:10,257:10,268:8,114:8	+0x4:132,+0x5:70,+0x3:54,+0x2:50,+0x6:18	exact:324
343	0x343132-0x3433a5	343	0x343132-0x3433a5	intra_block	324	162	108:14,18:14,189:10,154:10,203:10,28:10,114:10,3:10	108:14,18:14,154:10,203:10,28:10,114:10,3:10,352:8	+0x4:134,+0x5:70,+0x3:52,+0x2:50,+0x6:18	exact:324
420	0x36f87c-0x36faee	420	0x36f87c-0x36faee	intra_block	324	162	256:14,157:12,43:12,28:12,307:12,196:10,297:10,220:10	256:14,157:12,43:12,28:12,307:12,196:10,297:10,220:10	+0x4:132,+0x5:70,+0x3:54,+0x2:50,+0x6:18	exact:324
175	0x24a02d-0x24a292	175	0x24a02d-0x24a292	intra_block	322	161	189:18,28:16,18:16,337:14,340:12,307:12,123:12,168:10	189:18,28:16,18:16,337:14,340:12,307:12,123:12,168:10	+0x4:196,+0x3:80,+0x5:18,+0x2:16,+0x6:12	exact:322
325	0x3406dc-0x34094b	325	0x3406dc-0x34094b	intra_block	322	161	28:12,297:10,64:10,160:10,198:10,340:10,91:8,257:8	160:12,28:12,64:10,198:10,340:10,91:8,257:8,66:8	+0x4:132,+0x5:70,+0x3:52,+0x2:50,+0x6:18	exact:322
335	0x341f8e-0x3421fd	335	0x341f8e-0x3421fd	intra_block	322	161	144:12,114:12,333:12,28:10,185:10,199:10,352:10,64:10	144:14,114:12,333:12,28:10,185:10,199:10,352:10,64:10	+0x4:132,+0x5:70,+0x3:52,+0x2:50,+0x6:18	exact:322
350	0x361143-0x3613b3	350	0x361143-0x3613b3	intra_block	322	161	268:12,114:10,189:10,70:10,66:10,160:10,340:10,108:8	268:12,114:10,189:10,70:10,66:10,160:10,340:10,108:8	+0x4:134,+0x5:70,+0x2:50,+0x3:50,+0x6:18	exact:322
223	0x31aed4-0x31b31b	223	0x31aed4-0x31b31b	intra_block	320	285	337:15,168:14,43:13,307:12,258:10,28:9,124:9,215:8	337:15,168:14,43:13,307:12,258:10,28:9,124:9,215:8	+0x4:154,+0x3:58,+0x2:43,+0x5:43,+0x6:22	exact:320
318	0x33f278-0x33f6e0	318	0x33f278-0x33f6e0	intra_block	320	295	347:20,185:13,28:12,189:11,196:11,18:10,337:10,157:9	347:20,185:13,28:12,189:11,196:11,18:10,337:10,157:9	+0x4:189,+0x3:71,+0x2:24,+0x5:19,+0x6:16,+0xa:1	exact:320
308	0x33db28-0x33dcbd	308	0x33db28-0x33dcbd	intra_block	312	104	307:15,43:15,315:15,333:12,64:12,26:12,189:12,66:12	307:15,43:15,315:15,333:12,64:12,26:12,189:12,66:12	+0x4:189,+0x3:66,+0x5:24,+0x2:18,+0x6:15	exact:312
