program	state	status	reason	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	raw_bytes_known	edge_known	ir_rows	needs
062	0x36d524	ready_for_mba_reduction	all required static/runtime fields are present	36	3	3	3	yes	yes	21	
062	0x36d579	ready_for_mba_reduction	all required static/runtime fields are present	12	1	1	1	yes	yes	78	
062	0x36d6a9	ready_for_mba_reduction	all required static/runtime fields are present	12	1	1	1	yes	yes	171	
062	0x36d93a	ready_for_mba_reduction	all required static/runtime fields are present	12	1	1	1	yes	yes	117	
