program	case_state	capture_status	case_start_site	case_start_source_entry	case_start_target_entry	case_start_bytes	predecessor_start_vm_ip	predecessor_end_vm_ip	predecessor_site	predecessor_source_entry	focus_ips	focus_sites	stop_after_matches	focus_env	capture_goal
064	0x3716c7	needs_stateful_capture	0xc240d	354	268	0c01	0x37158e	0x3716c7	0x9634f	145	0x37158e,0x3716c7	0x9634f,0xc240d	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x37158e,0x3716c7 EAC_VMTAIL_FOCUS_SITES=0x9634f,0xc240d EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x3716c7 with vm_state/vm_flags/vm_byte populated
064	0x37171c	needs_stateful_capture	0xc240d	354	253	fd00	0x371477	0x37171c	0xbe55b	334	0x371477,0x37171c	0xbe55b,0xc240d	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x371477,0x37171c EAC_VMTAIL_FOCUS_SITES=0xbe55b,0xc240d EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x37171c with vm_state/vm_flags/vm_byte populated
