program	block	state	block_end	byte_end_min	rows	terminal_kind	source_block	raw_b0	raw_b1	raw_b2	raw_b3	raw_b4	raw_b5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	raw_prefix32	first_source_entry	first_target_entry	first_state_ir	first_state_effect_ir	first_dispatch_ir	last_source_entry	last_target_entry	last_state_ir	last_state_effect_ir	last_dispatch_ir	edge_kind	edge_target_block	edge_target_vm_ip	edge_source_entry	edge_target_entry	edge_delta	edge_semantic_ir	edge_coverage	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	observed_pre_state	observed_post_state	observed_pre_flags	observed_post_flags	observed_target_entry	observed_bytes
037	208	0x2bf297	0x2bf3b8	0x2bf3b8	78	exact_instruction	21@0x2bec2e-0x2bf50f+0x669	0x72	0x0	0x9a	0x5f	0x5b	0xac	0x72	0x9a00	0x5f9a	0xac5b	72009a5f5bac312dfd5615577a444802e801100c26003d017f6894f223bbd37d						123	216				covered_synthetic_fallthrough		0x2bf3b8	123	216	+0x4	next = 216@0xa4a61:1, ip += +0x4; dispatch_model=static_100	frontier_span_of_14:1	11	0	0	0					114:11	7200:11
037	209	0x2bf3c6	0x2bf4fa	0x2bf4fa	79	long_branch_forward	21@0x2bec2e-0x2bf50f+0x798	0x40	0x0	0xbd	0xa2	0x99	0x0	0x40	0xbd00	0xa2bd	0x99	4000bda29900471aab6ff5aa989adbe80113083cf3a77bb3011746fae80129f1						334	165				decoded_control	210	0x2bf97c	334	165	+0x48d	next = table[165], ip += 0x48d		11	0	0	0					64:11	4000:11
