program	case_state	capture_status	case_start_site	case_start_source_entry	case_start_target_entry	case_start_bytes	predecessor_start_vm_ip	predecessor_end_vm_ip	predecessor_site	predecessor_source_entry	focus_ips	focus_sites	stop_after_matches	focus_env	capture_goal
036	0x2bec2e	needs_stateful_capture	0x9b687	171	154	9a00					0x2bec2e	0x9b687	1	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x2bec2e EAC_VMTAIL_FOCUS_SITES=0x9b687 EAC_VMTAIL_STOP_AFTER_MATCHES=1	emit VMTAIL row for 0x2bec2e with vm_state/vm_flags/vm_byte populated
036	0x2bed5d	needs_stateful_capture	0x9a46b	165	297	2901	0x2bed4f	0x2bed5d	exact_destination_gap	264	0x2bed4f,0x2bed5d	0x9a46b	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x2bed4f,0x2bed5d EAC_VMTAIL_FOCUS_SITES=0x9a46b EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x2bed5d with vm_state/vm_flags/vm_byte populated
036	0x2bef37	needs_stateful_capture	0xc240d	354	337	5101	0x2bef26	0x2bef37	exact_destination_gap	80	0x2bef26,0x2bef37	0xc240d	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x2bef26,0x2bef37 EAC_VMTAIL_FOCUS_SITES=0xc240d EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x2bef37 with vm_state/vm_flags/vm_byte populated
