program	block	state	block_end	byte_end_min	rows	terminal_kind	source_block	raw_b0	raw_b1	raw_b2	raw_b3	raw_b4	raw_b5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	raw_prefix32	first_source_entry	first_target_entry	first_state_ir	first_state_effect_ir	first_dispatch_ir	last_source_entry	last_target_entry	last_state_ir	last_state_effect_ir	last_dispatch_ir	edge_kind	edge_target_block	edge_target_vm_ip	edge_source_entry	edge_target_entry	edge_delta	edge_semantic_ir	edge_coverage	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	observed_pre_state	observed_post_state	observed_pre_flags	observed_post_flags	observed_target_entry	observed_bytes
020	90	0x128952	0x128b72	0x128b72	145	exact_instruction	7@0x128952-0x129079+0x0	0x62	0x1	0xe8	0x1	0x2b	0x0	0x162	0xe801	0x1e8	0x2b	6201e8012b00257499001008e6dc726dd3e80184cdcc1aab004c55d30af80813						123	278				covered_synthetic_fallthrough		0x128b72	123	278	+0x4	next = 278@0xb2342:1, ip += +0x4; dispatch_model=static_100	frontier_span_of_14:1	12	1	1	1	0x5d9b11a6:1		0x7e10ea13:1		354:11,169:1	6201e801:11,6201e8012b00257499001008:1
020	91	0x128b80	0x128de7	0x128de7	163	exact_instruction	7@0x128952-0x129079+0x22e	0x5b	0x1	0x70	0x39	0x62	0x9	0x15b	0x7001	0x3970	0x962	5b0170396209b02f0c5b880902dcf0e801fbe0ab00a548c8f3991caa4d12e801						161	95				covered_synthetic_fallthrough		0x128de7	161	95	+0x4	next = 95@0x8c41c:1, ip += +0x4; dispatch_model=static_100	frontier_span_of_14:1	12	1	1	1	0xcffc6c89:1		0x2d5356a8:1		347:11,171:1	5b01:11,5b0170396209b02f0c5b8809:1
020	92	0x128df5	0x12906f	0x12906f	169	exact_instruction	7@0x128952-0x129079+0x4a3	0x40	0x0	0x9d	0xa7	0x99	0x0	0x40	0x9d00	0xa79d	0x99	40009da7990097688ac3b799008c35e801cbe9ab00be857e024e85b42e2ae801						174	278				covered_synthetic_fallthrough		0x12906f	174	278	+0x4	next = 278@0xb2342:1, ip += +0x4; dispatch_model=static_100	target_footprint_of_10:1	12	1	1	1	0x3b0580b3:1		0xd1a7bc73:1		64:11,354:1	4000:11,40009da7990097688ac3b799:1
