run_dir	caller_offset	caller_function	caller_function_kind	operation	categories	detail_key	detail_value	policy	count	provenance	program_binding	example
dumps/dispatch-detail	0x2d6ae			getenv	env_check	name	EAC_LAUNCHERDIR	set	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2d6ae getenv name=EAC_LAUNCHERDIR -> set
dumps/dispatch-detail	0x4c000b			fopen	filesystem_io;crypto_hashing	path	/dev/urandom		2	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x4c000b fopen path=/dev/urandom mode=rb
dumps/dispatch-detail	0x3722d8			fopen	filesystem_io;host_environment_inventory	path	/proc/bus/pci/devices		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x3722d8 fopen path=/proc/bus/pci/devices mode=r
dumps/dispatch-detail	0x2dc86c			open	filesystem_io;host_environment_inventory	path	/etc/mtab		2	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2dc86c open path=/etc/mtab flags=0x0
dumps/dispatch-detail	0x30d25c			open	filesystem_io;host_environment_inventory	path	/sys/class/block/nvme1n1p/device/model		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/sys/class/block/nvme1n1p/device/model flags=0x0
dumps/dispatch-detail	0x30d25c			open	filesystem_io;host_environment_inventory	path	/sys/class/dmi/id/bios_date		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/sys/class/dmi/id/bios_date flags=0x0
dumps/dispatch-detail	0x30d25c			open	filesystem_io;host_environment_inventory	path	/sys/class/dmi/id/bios_vendor		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/sys/class/dmi/id/bios_vendor flags=0x0
dumps/dispatch-detail	0x30d25c			open	filesystem_io;host_environment_inventory	path	/sys/class/dmi/id/product_name		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/sys/class/dmi/id/product_name flags=0x0
dumps/dispatch-detail	0x30d25c			open	filesystem_io;host_environment_inventory	path	/sys/class/dmi/id/sys_vendor		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/sys/class/dmi/id/sys_vendor flags=0x0
dumps/dispatch-detail	0x334271			open	filesystem_io;host_environment_inventory	path	/proc/2060575/cmdline		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x334271 open path=/proc/2060575/cmdline flags=0x0
dumps/dispatch-detail	0x3376ac			open	filesystem_io;host_environment_inventory	path	/proc/2060575/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x3376ac open path=/proc/2060575/comm flags=0x0
dumps/dispatch-detail	0x33ae27			open	filesystem_io;host_environment_inventory	path	/proc/2060575/status		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x33ae27 open path=/proc/2060575/status flags=0x0
dumps/dispatch-detail	0x33d5f1			open	filesystem_io;host_environment_inventory	path	/proc/self/maps		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x33d5f1 open path=/proc/self/maps flags=0x0
dumps/dispatch-detail	0x36a519			open	filesystem_io;host_environment_inventory	path	/sys/devices/virtual/dmi/id/board_name		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x36a519 open path=/sys/devices/virtual/dmi/id/board_name flags=0x0
dumps/dispatch-detail	0x36e0cf			open	filesystem_io;host_environment_inventory	path	/sys/devices/virtual/dmi/id/product_name		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x36e0cf open path=/sys/devices/virtual/dmi/id/product_name flags=0x0
dumps/dispatch-detail	0x58b24			open	filesystem_io;host_environment_inventory	path	/proc/mounts		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x58b24 open path=/proc/mounts flags=0x0
dumps/dispatch-detail	0x2ef009			opendir	filesystem_io;host_environment_inventory	path	/dev/disk/by-id/		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2ef009 opendir path=/dev/disk/by-id/
dumps/dispatch-detail	0x2efed1			readlink	filesystem_io;host_environment_inventory	path	/dev/disk/by-id/ata-ST2000DM008-2UB102_ZFL6L34T-part1		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2efed1 readlink path=/dev/disk/by-id/ata-ST2000DM008-2UB102_ZFL6L34T-part1 size=10
dumps/dispatch-detail	0x2efed1			readlink	filesystem_io;host_environment_inventory	path	/dev/disk/by-id/wwn-0x5000c500e5ee7ff3-part1		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2efed1 readlink path=/dev/disk/by-id/wwn-0x5000c500e5ee7ff3-part1 size=4096
dumps/dispatch-detail	0x2f0707			realpath	filesystem_io;host_environment_inventory	path	/dev/disk/by-id/../../sda1		2	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2f0707 realpath path=/dev/disk/by-id/../../sda1
dumps/dispatch-detail	0x1a689b			mprotect	memory_protection	addr	0x72281bc00000		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x1a689b mprotect addr=0x72281bc00000 len=0x1000 prot=0x3
dumps/dispatch-detail	0x1a6a09			mprotect	memory_protection	addr	0x72281bc00000		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x1a6a09 mprotect addr=0x72281bc00000 len=0x1000 prot=0x1
dumps/dispatch-detail	0x6b74f	fcn.0006b6e6	r2_discovered	getaddrinfo	network	node	api.epicgames.dev	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b74f getaddrinfo node=api.epicgames.dev service=443 DENY
dumps/dispatch-detail	0x6b74f	fcn.0006b6e6	r2_discovered	getaddrinfo	network	node	datarouter.ol.epicgames.com	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b74f getaddrinfo node=datarouter.ol.epicgames.com service=443 DENY
dumps/dispatch-detail	0x6b7f7	fcn.0006b7a0	r2_discovered	popen	process_or_shell;network	command	host -4 api.epicgames.dev	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b7f7 popen command=host -4 api.epicgames.dev type=r DENY
dumps/dispatch-detail	0x6b7f7	fcn.0006b7a0	r2_discovered	popen	process_or_shell;network	command	host -4 datarouter.ol.epicgames.com	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b7f7 popen command=host -4 datarouter.ol.epicgames.com type=r DENY
dumps/dispatch-detail	0x72b70	fcn.00072b18	r2_discovered	pthread_create	threading_sync				3	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x72b70 pthread_create caller=eac.elf+0x729fe arg=0x5cf5958e7430
dumps/dispatch-trap	0x2d6ae			getenv	env_check	name	EAC_LAUNCHERDIR	set	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2d6ae getenv name=EAC_LAUNCHERDIR -> set
dumps/dispatch-trap	0x4c000b			fopen	filesystem_io;crypto_hashing	path	/dev/urandom		2	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x4c000b fopen path=/dev/urandom mode=rb
dumps/dispatch-trap	0x3722d8			fopen	filesystem_io;host_environment_inventory	path	/proc/bus/pci/devices		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x3722d8 fopen path=/proc/bus/pci/devices mode=r
dumps/dispatch-trap	0x334271			open	filesystem_io;host_environment_inventory	path	/proc/2049805/cmdline		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x334271 open path=/proc/2049805/cmdline flags=0x0
dumps/dispatch-trap	0x3376ac			open	filesystem_io;host_environment_inventory	path	/proc/2049805/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x3376ac open path=/proc/2049805/comm flags=0x0
dumps/dispatch-trap	0x33ae27			open	filesystem_io;host_environment_inventory	path	/proc/2049805/status		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x33ae27 open path=/proc/2049805/status flags=0x0
dumps/dispatch-trap	0x33d5f1			open	filesystem_io;host_environment_inventory	path	/proc/self/maps		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x33d5f1 open path=/proc/self/maps flags=0x0
dumps/dispatch-trap	0x36a519			open	filesystem_io;host_environment_inventory	path	/sys/devices/virtual/dmi/id/board_name		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x36a519 open path=/sys/devices/virtual/dmi/id/board_name flags=0x0
dumps/dispatch-trap	0x36e0cf			open	filesystem_io;host_environment_inventory	path	/sys/devices/virtual/dmi/id/product_name		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x36e0cf open path=/sys/devices/virtual/dmi/id/product_name flags=0x0
dumps/dispatch-trap	0x58b24			open	filesystem_io;host_environment_inventory	path	/proc/mounts		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x58b24 open path=/proc/mounts flags=0x0
dumps/dispatch-trap	0x1a689b			mprotect	memory_protection	addr	0x716a80a00000		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x1a689b mprotect addr=0x716a80a00000 len=0x1000 prot=0x3
dumps/dispatch-trap	0x1a6a09			mprotect	memory_protection	addr	0x716a80a00000		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x1a6a09 mprotect addr=0x716a80a00000 len=0x1000 prot=0x1
dumps/dispatch-trap	0x6b74f	fcn.0006b6e6	r2_discovered	getaddrinfo	network	node	api.epicgames.dev	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b74f getaddrinfo node=api.epicgames.dev service=443 DENY
dumps/dispatch-trap	0x6b74f	fcn.0006b6e6	r2_discovered	getaddrinfo	network	node	datarouter.ol.epicgames.com	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b74f getaddrinfo node=datarouter.ol.epicgames.com service=443 DENY
dumps/dispatch-trap	0x6b7f7	fcn.0006b7a0	r2_discovered	popen	process_or_shell;network	command	host -4 api.epicgames.dev	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b7f7 popen command=host -4 api.epicgames.dev type=r DENY
dumps/dispatch-trap	0x6b7f7	fcn.0006b7a0	r2_discovered	popen	process_or_shell;network	command	host -4 datarouter.ol.epicgames.com	deny	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x6b7f7 popen command=host -4 datarouter.ol.epicgames.com type=r DENY
dumps/dispatch-trap	0x72b70	fcn.00072b18	r2_discovered	pthread_create	threading_sync				3	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x72b70 pthread_create caller=eac.elf+0x729fe arg=0x6434ffddc430
dumps/local-blocked-log	0x161468			getenv	env_check	name	LD_AUDIT		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x161468 getenv name=LD_AUDIT -> null
dumps/local-blocked-log	0x161ea8	fcn.00161df6	r2_discovered	getenv	env_check	name	LD_PRELOAD	set	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x161ea8 getenv name=LD_PRELOAD -> set
dumps/local-blocked-log	0x162bce			getenv	env_check	name	_EAC_DEV		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x162bce getenv name=_EAC_DEV -> null
dumps/local-blocked-log	0x2d6ae			getenv	env_check	name	EAC_LAUNCHERDIR	set	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2d6ae getenv name=EAC_LAUNCHERDIR -> set
dumps/local-blocked-log	0x350c8d			getenv	env_check	name	LD_PRELOAD	set	1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x350c8d getenv name=LD_PRELOAD -> set
dumps/local-blocked-log	0x35284b			getenv	env_check	name	LD_AUDIT		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x35284b getenv name=LD_AUDIT -> null
dumps/local-blocked-log	0x2042b6			fopen	filesystem_io	path	/models/dev/sc-rev/eac/eacsym/driver		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x2042b6 fopen path=/models/dev/sc-rev/eac/eacsym/driver mode=rb
dumps/local-blocked-log	0x30ac70			open	filesystem_io	path	/etc/os-release		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30ac70 open path=/etc/os-release flags=0x0
dumps/local-blocked-log	0x30d25c			open	filesystem_io	path	/etc/hostname		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/etc/hostname flags=0x0
dumps/local-blocked-log	0x30d25c			open	filesystem_io	path	/etc/machine-id		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x30d25c open path=/etc/machine-id flags=0x0
dumps/local-blocked-log	0x4c000b			fopen	filesystem_io;crypto_hashing	path	/dev/urandom		2	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x4c000b fopen path=/dev/urandom mode=rb
dumps/local-blocked-log	0x3722d8			fopen	filesystem_io;host_environment_inventory	path	/proc/bus/pci/devices		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x3722d8 fopen path=/proc/bus/pci/devices mode=r
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/10/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/10/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/100/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/100/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/101/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/101/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/102/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/102/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1022/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1022/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1023/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1023/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1026/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1026/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/103/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/103/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1031/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1031/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1036/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1036/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/105/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/105/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/106/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/106/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/107/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/107/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/108/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/108/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/109/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/109/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1103487/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1103487/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/111/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/111/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/112/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/112/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/113/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/113/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1135/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1135/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/114/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/114/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/115/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/115/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/117/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/117/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/118/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/118/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1183157/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1183157/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/119/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/119/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/120/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/120/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/121/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/121/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/123/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/123/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1231363/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1231363/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/124/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/124/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/125/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/125/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1254356/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1254356/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259206/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259206/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259219/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259219/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259311/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259311/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259332/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259332/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259433/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259433/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259434/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259434/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259436/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259436/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259437/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259437/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259438/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259438/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1259439/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1259439/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/126/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/126/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/127/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/127/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/129/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/129/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/13/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/13/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/130/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/130/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/131/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/131/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1318/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1318/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/132/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/132/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/133/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/133/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1344677/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1344677/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/135/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/135/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1350554/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1350554/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1350560/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1350560/comm flags=0x0
dumps/local-blocked-log	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1350632/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1350632/comm flags=0x0
