program	block	state	block_end	byte_end_min	rows	terminal_kind	source_block	raw_b0	raw_b1	raw_b2	raw_b3	raw_b4	raw_b5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	raw_prefix32	first_source_entry	first_target_entry	first_state_ir	first_state_effect_ir	first_dispatch_ir	last_source_entry	last_target_entry	last_state_ir	last_state_effect_ir	last_dispatch_ir	edge_kind	edge_target_block	edge_target_vm_ip	edge_source_entry	edge_target_entry	edge_delta	edge_semantic_ir	edge_coverage	trace_observations	trace_with_pre_state	trace_with_pre_flags	trace_with_pre_byte	observed_pre_state	observed_post_state	observed_pre_flags	observed_post_flags	observed_target_entry	observed_bytes
063	477	0x370258	0x3703d8	0x3703d8	102	exact_instruction	36@0x36ecdc-0x371ff7+0x157c	0xfc	0xd	0x68	0x0	0x6a	0x54	0xdfc	0x680d	0x68	0x546a	fc0d68006a54c4dbef6800d31cbb50e80189ace921003d014f080feac629deb8						161	311				covered_synthetic_fallthrough		0x3703d8	161	311	+0x4	next = 311@0xb86f8:26, ip += +0x4; dispatch_model=static_100	hidden_span_of_14:26	288	2	2	2	0x0:2		0x0:2		18:286,340:2	fc0d6800:286,fc0d68006a54c4dbef6800d3:2
063	478	0x3703e6	0x370502	0x370502	73	long_branch_forward	36@0x36ecdc-0x371ff7+0x170a	0x4d	0x1	0xfb	0xe6	0x99	0x0	0x14d	0xfb01	0xe6fb	0x99	4d01fbe69900217cffd44e81290e32e8011095d4ecd71b009df832ba344ae801						145	354				decoded_control	482	0x370770	145	354	+0x279	next = table[354], ip += 0x279		288	2	2	2	0xd144dfaf:2		0x27023d6:2		333:286,165:2	4d01:286,4d01fbe69900217cffd44e81:2
063	479	0x370508	0x370624	0x370624	76	exact_instruction	36@0x36ecdc-0x371ff7+0x182c	0x55	0xac	0xaa	0xb8	0x80	0x38	0xac55	0xaaac	0xb8aa	0x3880	55acaab880383f56a7a639e8012684aa4e3d010094a684abd97881967b0ef764						184	95				covered_synthetic_fallthrough		0x370624	184	95	+0x4	next = 95@0x8c41c:25, ip += +0x4; dispatch_model=static_100	hidden_span_of_14:25	277	2	2	2	0x17d0d191:2		0x40320854:2		64:275,66:2	55acaa:275,55acaab880383f56a7a639e8:2
063	480	0x370632	0x370743	0x370743	72	exact_instruction	36@0x36ecdc-0x371ff7+0x1956	0x9d	0x0	0x8f	0xd7	0x99	0x0	0x9d	0x8f00	0xd78f	0x99	9d008fd799000a9a8cc816ab3a7e2ce80143d3ab00a38eaf03e70b3ae801a6ca						245	145				covered_synthetic_fallthrough		0x370743	245	145	+0x5	next = 145@0x95b5c:25, ip += +0x5; dispatch_model=static_100	hidden_span_of_19:25	277	2	2	2	0x10547508:2		0x7f504ca8:2		157:275,165:2	9d00:275,9d008fd799000a9a8cc816ab:2
063	481	0x370756	0x370770	0x370770	6	long_branch_forward	36@0x36ecdc-0x371ff7+0x1a7a	0x75	0x8	0x25	0x8f	0x0	0x2	0x875	0x2508	0x8f25	0x200	7508258f00028cd04aa629003d01fcaf0cf2ab00000022000000c700d748506a						302	171				decoded_control	483	0x37078a	302	171	+0x22	next = table[171], ip += 0x22		277	2	2	2	0xf4efa1e7:2		0xcefebcd7:2		28:275,196:2	7508258f:275,7508258f00028cd04aa62900:2
063	482	0x370770	0x37078a	0x37078a	7	exact_instruction	36@0x36ecdc-0x371ff7+0x1a94	0xc7	0x0	0xd7	0x48	0x50	0x6a	0xc7	0xd700	0x48d7	0x6a50	c700d748506a9de3766b090965ad9993c9b30028c53d0100260ca800b30086d5						173	171				fallthrough	483	0x37078a	173	171	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100		11	0	0	0					199:11	c700:11
063	483	0x37078a	0x3707ab	0x3707ab	7	long_branch_forward	36@0x36ecdc-0x371ff7+0x1aae	0xa8	0x0	0xb3	0x0	0x86	0xd5	0xa8	0xb300	0xb3	0xd586	a800b30086d5900384218c5ece51d7cfc4cb133d0117a5000000c31200003d01						316	165				decoded_control	496	0x371a63	316	165	+0x12c3	next = table[165], ip += 0x12c3		288	2	2	2	0xc0174e93:2		0x4736efda:2		168:286,171:2	a800:286,a800b30086d5900384218c5e:2
063	484	0x3707b1	0x3708e4	0x3708e4	82	exact_instruction	36@0x36ecdc-0x371ff7+0x1ad5	0x67	0x92	0x4	0xda	0xdc	0xc6	0x9267	0x492	0xda04	0xc6dc	679204dadcc6bfc78c41e801904b26003d019f2cc5997e410995802d0363afc6						161	264				covered_synthetic_fallthrough		0x3708e4	161	264	+0x4	next = 264@0xaf4cf:25, ip += +0x4; dispatch_model=static_100	hidden_span_of_14:25	277	2	2	2	0x206f075e:2		0x73b864ec:2		332:275,203:2	679204da:275,679204dadcc6bfc78c41e801:2
063	485	0x3708f2	0x370a81	0x370a81	104	exact_instruction	36@0x36ecdc-0x371ff7+0x1c16	0x51	0x1	0xf0	0x94	0x99	0x0	0x151	0xf001	0x94f0	0x99	5101f0949900ecfcd30a980742069ee8018a0045d9c4f82b0057822ae80119fa						52	246				covered_synthetic_fallthrough		0x370a81	52	246	+0x5	next = 246@0xab427:25, ip += +0x5; dispatch_model=static_100	hidden_span_of_16:25	277	2	2	2	0xf995dffe:2		0x123dbe45:2		337:275,165:2	5101:275,5101f0949900ecfcd30a9807:2
063	486	0x370a91	0x370cb0	0x370cb0	144	exact_instruction	36@0x36ecdc-0x371ff7+0x1db5	0x4d	0xf	0xef	0x82	0xaf	0xc0	0xf4d	0xef0f	0x82ef	0xc0af	4d0fef82afc068003d0cdf0170f8e801003d0103cf17c0eccc5d9b96c161e1f3						20	356				covered_synthetic_fallthrough		0x370cb0	20	356	+0x4	next = 356@0xc291a:25, ip += +0x4; dispatch_model=static_100	hidden_span_of_14:25	277	2	2	2	0x4a066bd3:2		0xf59bd3ca:2		157:275,347:2	4d0fef82:275,4d0fef82afc068003d0cdf01:2
063	487	0x370cbe	0x370f0a	0x370f0a	156	exact_instruction	36@0x36ecdc-0x371ff7+0x1fe2	0x42	0x0	0x79	0x93	0x3a	0x79	0x42	0x7900	0x9379	0x793a	420079933a79f5c8df2176f50a06b2e80158112c6c8a45add964ceaa6599e801						176	264				covered_synthetic_fallthrough		0x370f0a	176	264	+0x4	next = 264@0xaf4cf:25, ip += +0x4; dispatch_model=static_100	hidden_span_of_14:25	277	2	2	2	0x3fca8af8:2		0x512e3387:2		66:275,171:2	4200:275,420079933a79f5c8df2176f5:2
063	488	0x370f18	0x37142c	0x37142c	334	exact_instruction	36@0x36ecdc-0x371ff7+0x223c	0xc7	0x0	0xd7	0x4e	0x3a	0x53	0xc7	0xd700	0x4ed7	0x533a	c700d74e3a53ea990057094616bd3de801c9966256f025f0da6003efe80171f2						173	354				fallthrough	489	0x37142c	173	354	+0x2	next = 354@0xc2241:25, ip += +0x2; dispatch_model=static_100		277	2	2	2	0x4048004:2		0x4048004:2		199:275,171:2	c700:275,c700d74e3a53ea9900570946:2
063	489	0x37142c	0x371482	0x371482	20	long_branch_forward	36@0x36ecdc-0x371ff7+0x2750	0xb9	0x0	0xe3	0xa9	0x3a	0x95	0xb9	0xe300	0xa9e3	0x953a	b900e3a93a950f3d313b0be801276fb6d9d4166800003d019152247436006920						334	354				decoded_control	492	0x37171c	334	354	+0x2a5	next = table[354], ip += 0x2a5		1660	10	10	10	0x8a73150c:8,0x800:2		0x40000c25:8,0x20000821:2		185:1650,354:10	b900:1650,b900e3a93a950f3d313b0be8:10
063	490	0x371488	0x371599	0x371599	69	long_branch_forward	36@0x36ecdc-0x371ff7+0x27ac	0xe8	0x1	0x0	0x2a	0x1d	0x36	0x1e8	0x1	0x2a00	0x361d	e801002a1d363e8fb8680085a25c2ba819003d012ff90017d210f844839429c0						145	354				decoded_control	491	0x3716c7	145	354	+0x139	next = table[354], ip += 0x139		1384	9	9	9	0x34b2a1ae:9		0x63180044:9		297:1375,183:9	e801002a:1375,e801002a1d363e8fb8680085:9
