program	case_state	capture_status	case_start_site	case_start_source_entry	case_start_target_entry	case_start_bytes	predecessor_start_vm_ip	predecessor_end_vm_ip	predecessor_site	predecessor_source_entry	focus_ips	focus_sites	stop_after_matches	focus_env	capture_goal
019	0x122a46	needs_stateful_capture	0x9b687	171	43	2b00	0x1226c6	0x122a46	0xbe55b	334	0x1226c6,0x122a46	0xbe55b,0x9b687	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x1226c6,0x122a46 EAC_VMTAIL_FOCUS_SITES=0xbe55b,0x9b687 EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x122a46 with vm_state/vm_flags/vm_byte populated
019	0x122c89	needs_stateful_capture	0xc240d	354	199	c700	0x122c7b	0x122c89	exact_destination_gap	278	0x122c7b,0x122c89	0xc240d	2	EAC_VMTAIL_TRACE=1 EAC_VMTAIL_REGS=1 EAC_VMTAIL_SCRATCH=1 EAC_VMTAIL_LIMIT=16 EAC_VMTAIL_SITES=$ALL_TABLE_SPEC EAC_VMTAIL_FOCUS_IPS=0x122c7b,0x122c89 EAC_VMTAIL_FOCUS_SITES=0xc240d EAC_VMTAIL_STOP_AFTER_MATCHES=2	emit VMTAIL row for 0x122c89 with vm_state/vm_flags/vm_byte populated
