site	reg	role	events	site_events	coverage_pct	top_entries	top_values	top_site_targets
0xae32f	r10	slot_pointer	9696	9696	100.0	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385	0x748966cc3dd0:684,0x748966cc3870:677,0x748966cc40b0:634,0x748966cc4060:480,0x748966cc3c78:464,0x748966cc37a8:455,0x748966cc3d38:404,0x748966cc3d50:385	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385
0xae32f	r10	table_slot_match	9696	9696	100.0	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385	0x748966cc3dd0:684,0x748966cc3870:677,0x748966cc40b0:634,0x748966cc4060:480,0x748966cc3c78:464,0x748966cc37a8:455,0x748966cc3d38:404,0x748966cc3d50:385	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385
0xae32f	r11	target_value	9696	9696	100.0	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385	0x748966ca4609:684,0x748966c8173d:677,0x748966cb8064:634,0x748966cb64d7:480,0x748966c9b68a:464,0x748966c7be9b:455,0x748966c9fbcd:404,0x748966ca0631:385	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385
0xae32f	rbp	frame_pointer	9696	9696	100.0	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385	0x748966c7836d:9696	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385
0xae32f	rcx	byte_index	9696	9696	100.0	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385	0x6b8:684,0x158:677,0x998:634,0x948:480,0x560:464,0x90:455,0x620:404,0x638:385	215:684,43:677,307:634,297:480,172:464,18:455,196:404,199:385
0x7e7ca	r11	target_value	8351	8351	100.0	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309	0x748966cc088d:1136,0x748966c9e7af:682,0x748966c8173d:480,0x748966cadf2c:415,0x748966c9aa83:385,0x748966c90319:330,0x748966c7c62b:314,0x748966cbf435:309	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309
0x7e7ca	r14	byte_index	8351	8351	100.0	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309	0xad8:1136,0x5e8:682,0x158:480,0x810:415,0x540:385,0x390:330,0xa0:314,0xaa0:309	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309
0x7e7ca	rbp	frame_pointer	8351	8351	100.0	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309	0x748966c7836d:8351	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309
0x7e7ca	rbx	slot_pointer	8351	8351	100.0	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309	0x748966cc41f0:1136,0x748966cc3d00:682,0x748966cc3870:480,0x748966cc3f28:415,0x748966cc3c58:385,0x748966cc3aa8:330,0x748966cc37b8:314,0x748966cc41b8:309	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309
0x7e7ca	rbx	table_slot_match	8351	8351	100.0	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309	0x748966cc41f0:1136,0x748966cc3d00:682,0x748966cc3870:480,0x748966cc3f28:415,0x748966cc3c58:385,0x748966cc3aa8:330,0x748966cc37b8:314,0x748966cc41b8:309	347:1136,189:682,43:480,258:415,168:385,114:330,20:314,340:309
0xc0d7b	r10	frame_pointer	8166	8166	100.0	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355	0x748966c7836d:8166	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355
0xc0d7b	r8	slot_pointer	8166	8166	100.0	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355	0x748966cc37a8:650,0x748966cc3c58:649,0x748966cc37f8:515,0x748966cc4060:482,0x748966cc3c88:474,0x748966cc40b0:386,0x748966cc3c08:358,0x748966cc37b8:355	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355
0xc0d7b	r8	table_slot_match	8166	8166	100.0	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355	0x748966cc37a8:650,0x748966cc3c58:649,0x748966cc37f8:515,0x748966cc4060:482,0x748966cc3c88:474,0x748966cc40b0:386,0x748966cc3c08:358,0x748966cc37b8:355	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355
0xc0d7b	rbp	frame_pointer	8166	8166	100.0	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355	0x748966c7836d:8166	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355
0xc0d7b	rdi	target_value	8166	8166	100.0	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355	0x748966c7be9b:650,0x748966c9aa83:649,0x748966c7e390:515,0x748966cb64d7:482,0x748966c9bd8f:474,0x748966cb8064:386,0x748966c99029:358,0x748966c7c62b:355	18:650,168:649,28:515,297:482,174:474,307:386,158:358,20:355
0x90893	r11	slot_pointer	7732	7732	100.0	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312	0x748966cc3928:693,0x748966cc3ce0:564,0x748966cc3d50:534,0x748966cc3c08:402,0x748966cc3f78:342,0x748966cc37b8:332,0x748966cc4010:328,0x748966cc37a8:312	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0x90893	r11	table_slot_match	7732	7732	100.0	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312	0x748966cc3928:693,0x748966cc3ce0:564,0x748966cc3d50:534,0x748966cc3c08:402,0x748966cc3f78:342,0x748966cc37b8:332,0x748966cc4010:328,0x748966cc37a8:312	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0x90893	rbp	frame_pointer	7732	7732	100.0	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312	0x748966c7836d:7732	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0x90893	rdi	target_value	7732	7732	100.0	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312	0x748966c855ff:693,0x748966c9d964:564,0x748966ca0631:534,0x748966c99029:402,0x748966cb0007:342,0x748966c7c62b:332,0x748966cb45d2:328,0x748966c7be9b:312	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0x90893	rdx	byte_index	7732	7732	100.0	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312	0x210:693,0x5c8:564,0x638:534,0x4f0:402,0x860:342,0xa0:332,0x8f8:328,0x90:312	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0xbf886	r11	frame_pointer	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966c7836d:7554	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	r14	byte_index	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0xe0:521,0x998:519,0x210:460,0x508:382,0x90:335,0x8f8:329,0x600:327,0xac8:281	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	r15	target_value	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966c7e390:521,0x748966cb8064:519,0x748966c855ff:460,0x748966c9975a:382,0x748966c7be9b:335,0x748966cb45d2:329,0x748966c9f00a:327,0x748966cc02e4:281	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	r8	slot_pointer	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966cc37f8:521,0x748966cc40b0:519,0x748966cc3928:460,0x748966cc3c20:382,0x748966cc37a8:335,0x748966cc4010:329,0x748966cc3d18:327,0x748966cc41e0:281	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	r8	table_slot_match	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966cc37f8:521,0x748966cc40b0:519,0x748966cc3928:460,0x748966cc3c20:382,0x748966cc37a8:335,0x748966cc4010:329,0x748966cc3d18:327,0x748966cc41e0:281	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	rbp	frame_pointer	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966c7836d:7554	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf886	rbx	target_value	7554	7554	100.0	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281	0x748966c7e390:521,0x748966cb8064:519,0x748966c855ff:460,0x748966c9975a:382,0x748966c7be9b:335,0x748966cb45d2:329,0x748966c9f00a:327,0x748966cc02e4:281	28:521,307:519,66:460,161:382,18:335,287:329,192:327,345:281
0xbf126	r10	slot_pointer	7506	7506	100.0	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270	0x748966cc3928:480,0x748966cc3c88:428,0x748966cc4060:389,0x748966cc3d38:327,0x748966cc37f8:291,0x748966cc40f0:291,0x748966cc3990:276,0x748966cc3dd0:270	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270
0xbf126	r10	table_slot_match	7506	7506	100.0	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270	0x748966cc3928:480,0x748966cc3c88:428,0x748966cc4060:389,0x748966cc3d38:327,0x748966cc37f8:291,0x748966cc40f0:291,0x748966cc3990:276,0x748966cc3dd0:270	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270
0xbf126	r11	byte_index	7506	7506	100.0	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270	0x210:480,0x570:428,0x948:389,0x620:327,0xe0:291,0x9d8:291,0x278:276,0x6b8:270	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270
0xbf126	rbp	frame_pointer	7506	7506	100.0	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270	0x748966c7836d:7506	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270
0xbf126	rbx	target_value	7506	7506	100.0	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270	0x748966c855ff:480,0x748966c9bd8f:428,0x748966cb64d7:389,0x748966c9fbcd:327,0x748966c7e390:291,0x748966cb9451:291,0x748966c885b0:276,0x748966ca4609:270	66:480,174:428,297:389,196:327,28:291,315:291,79:276,215:270
0x9eac9	r11	slot_pointer	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x748966cc3870:650,0x748966cc40b0:487,0x748966cc4060:480,0x748966cc37a8:374,0x748966cc3cd8:365,0x748966cc40a0:363,0x748966cc3dd0:324,0x748966cc37f8:323	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x9eac9	r11	table_slot_match	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x748966cc3870:650,0x748966cc40b0:487,0x748966cc4060:480,0x748966cc37a8:374,0x748966cc3cd8:365,0x748966cc40a0:363,0x748966cc3dd0:324,0x748966cc37f8:323	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x9eac9	r13	byte_index	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x158:650,0x998:487,0x948:480,0x90:374,0x5c0:365,0x988:363,0x6b8:324,0xe0:323	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x9eac9	rbp	frame_pointer	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x748966c7836d:7466	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x9eac9	rdi	byte_index	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x158:650,0x998:487,0x948:480,0x90:374,0x5c0:365,0x988:363,0x6b8:324,0xe0:323	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x9eac9	rdx	target_value	7466	7466	100.0	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323	0x748966c8173d:650,0x748966cb8064:487,0x748966cb64d7:480,0x748966c7be9b:374,0x748966c9d694:365,0x748966cb78b0:363,0x748966ca4609:324,0x748966c7e390:323	43:650,307:487,297:480,18:374,184:365,305:363,215:324,28:323
0x7c308	r13	slot_pointer	7406	7406	100.0	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261	0x748966cc3aa8:797,0x748966cc41f0:599,0x748966cc3f28:486,0x748966cc4078:323,0x748966cc3c88:320,0x748966cc41a0:298,0x748966cc3d00:277,0x748966cc3a60:261	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261
0x7c308	r13	table_slot_match	7406	7406	100.0	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261	0x748966cc3aa8:797,0x748966cc41f0:599,0x748966cc3f28:486,0x748966cc4078:323,0x748966cc3c88:320,0x748966cc41a0:298,0x748966cc3d00:277,0x748966cc3a60:261	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261
0x7c308	rbp	frame_pointer	7406	7406	100.0	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261	0x748966c7836d:7406	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261
0x7c308	rcx	target_value	7406	7406	100.0	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261	0x748966c90319:797,0x748966cc088d:599,0x748966cadf2c:486,0x748966cb6c36:323,0x748966c9bd8f:320,0x748966cbec0e:298,0x748966c9e7af:277,0x748966c8e6b4:261	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261
0x7c308	rsi	target_value	7406	7406	100.0	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261	0x748966c90319:797,0x748966cc088d:599,0x748966cadf2c:486,0x748966cb6c36:323,0x748966c9bd8f:320,0x748966cbec0e:298,0x748966c9e7af:277,0x748966c8e6b4:261	114:797,347:599,258:486,300:323,174:320,337:298,189:277,105:261
0x859f9	r11	slot_pointer	7189	7189	100.0	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262	0x748966cc41a0:574,0x748966cc41b8:510,0x748966cc3918:477,0x748966cc3af0:464,0x748966cc3d00:451,0x748966cc3c08:359,0x748966cc38a0:267,0x748966cc4078:262	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262
0x859f9	r11	table_slot_match	7189	7189	100.0	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262	0x748966cc41a0:574,0x748966cc41b8:510,0x748966cc3918:477,0x748966cc3af0:464,0x748966cc3d00:451,0x748966cc3c08:359,0x748966cc38a0:267,0x748966cc4078:262	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262
0x859f9	r8	target_value	7189	7189	100.0	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262	0x748966cbec0e:574,0x748966cbf435:510,0x748966c85059:477,0x748966c91a59:464,0x748966c9e7af:451,0x748966c99029:359,0x748966c82820:267,0x748966cb6c36:262	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262
0x859f9	rbp	frame_pointer	7189	7189	100.0	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262	0x748966c7836d:7189	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262
0x859f9	rdx	byte_index	7189	7189	100.0	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262	0xa88:574,0xaa0:510,0x200:477,0x3d8:464,0x5e8:451,0x4f0:359,0x188:267,0x960:262	337:574,340:510,64:477,123:464,189:451,158:359,49:267,300:262
0xa4a5e	r14	target_value	7122	7122	100.0	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346	0x748966c9e7af:475,0x748966c90319:452,0x748966cc088d:429,0x748966cadf2c:401,0x748966cbec0e:389,0x748966c9fbcd:386,0x748966c91a59:353,0x748966c82820:346	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346
0xa4a5e	r8	slot_pointer	7122	7122	100.0	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346	0x748966cc3d00:475,0x748966cc3aa8:452,0x748966cc41f0:429,0x748966cc3f28:401,0x748966cc41a0:389,0x748966cc3d38:386,0x748966cc3af0:353,0x748966cc38a0:346	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346
0xa4a5e	r8	table_slot_match	7122	7122	100.0	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346	0x748966cc3d00:475,0x748966cc3aa8:452,0x748966cc41f0:429,0x748966cc3f28:401,0x748966cc41a0:389,0x748966cc3d38:386,0x748966cc3af0:353,0x748966cc38a0:346	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346
0xa4a5e	rbp	frame_pointer	7122	7122	100.0	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346	0x748966c7836d:7122	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346
0xa4a5e	rcx	byte_index	7122	7122	100.0	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346	0x5e8:475,0x390:452,0xad8:429,0x810:401,0xa88:389,0x620:386,0x3d8:353,0x188:346	189:475,114:452,347:429,258:401,337:389,196:386,123:353,49:346
0xb837a	r13	byte_index	7052	7052	100.0	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295	0x570:450,0x4e8:421,0xd0:414,0x390:410,0xaa0:358,0x620:353,0x508:344,0xa88:295	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295
0xb837a	rbp	frame_pointer	7052	7052	100.0	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295	0x748966c7836d:7052	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295
0xb837a	rcx	target_value	7052	7052	100.0	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295	0x748966c9bd8f:450,0x748966c98a9a:421,0x748966c7dbbb:414,0x748966c90319:410,0x748966cbf435:358,0x748966c9fbcd:353,0x748966c9975a:344,0x748966cbec0e:295	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295
0xb837a	rdx	slot_pointer	7052	7052	100.0	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295	0x748966cc3c88:450,0x748966cc3c00:421,0x748966cc37e8:414,0x748966cc3aa8:410,0x748966cc41b8:358,0x748966cc3d38:353,0x748966cc3c20:344,0x748966cc41a0:295	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295
0xb837a	rdx	table_slot_match	7052	7052	100.0	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295	0x748966cc3c88:450,0x748966cc3c00:421,0x748966cc37e8:414,0x748966cc3aa8:410,0x748966cc41b8:358,0x748966cc3d38:353,0x748966cc3c20:344,0x748966cc41a0:295	174:450,157:421,26:414,114:410,340:358,196:353,161:344,337:295
0xb68ff	r13	target_value	6487	6487	100.0	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266	0x748966c9fbcd:565,0x748966cc088d:564,0x748966cbd8af:360,0x748966cadf2c:342,0x748966cbf435:337,0x748966cb708d:332,0x748966ca1484:323,0x748966cae90b:266	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266
0xb68ff	r15	byte_index	6487	6487	100.0	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266	0x620:565,0xad8:564,0xa68:360,0x810:342,0xaa0:337,0x968:332,0x658:323,0x820:266	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266
0xb68ff	rbp	frame_pointer	6487	6487	100.0	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266	0x748966c7836d:6487	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266
0xb68ff	rcx	slot_pointer	6487	6487	100.0	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266	0x748966cc3d38:565,0x748966cc41f0:564,0x748966cc4180:360,0x748966cc3f28:342,0x748966cc41b8:337,0x748966cc4080:332,0x748966cc3d70:323,0x748966cc3f38:266	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266
0xb68ff	rcx	table_slot_match	6487	6487	100.0	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266	0x748966cc3d38:565,0x748966cc41f0:564,0x748966cc4180:360,0x748966cc3f28:342,0x748966cc41b8:337,0x748966cc4080:332,0x748966cc3d70:323,0x748966cc3f38:266	196:565,347:564,333:360,258:342,340:337,301:332,203:323,260:266
0xa0a9c	r11	slot_pointer	6207	6207	100.0	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271	0x748966cc3f28:509,0x748966cc3cd8:441,0x748966cc3aa8:343,0x748966cc3d70:310,0x748966cc3990:300,0x748966cc41b8:294,0x748966cc4080:274,0x748966cc3d00:271	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271
0xa0a9c	r11	table_slot_match	6207	6207	100.0	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271	0x748966cc3f28:509,0x748966cc3cd8:441,0x748966cc3aa8:343,0x748966cc3d70:310,0x748966cc3990:300,0x748966cc41b8:294,0x748966cc4080:274,0x748966cc3d00:271	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271
0xa0a9c	r8	byte_index	6207	6207	100.0	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271	0x810:509,0x5c0:441,0x390:343,0x658:310,0x278:300,0xaa0:294,0x968:274,0x5e8:271	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271
0xa0a9c	rax	target_value	6207	6207	100.0	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271	0x748966cadf2c:509,0x748966c9d694:441,0x748966c90319:343,0x748966ca1484:310,0x748966c885b0:300,0x748966cbf435:294,0x748966cb708d:274,0x748966c9e7af:271	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271
0xa0a9c	rbp	frame_pointer	6207	6207	100.0	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271	0x748966c7836d:6207	258:509,184:441,114:343,203:310,79:300,340:294,301:274,189:271
0x8536e	r13	target_value	6177	6177	100.0	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228	0x748966ca0631:609,0x748966c7e390:584,0x748966ca4609:410,0x748966c7be9b:340,0x748966c91379:277,0x748966c9d694:270,0x748966c9d964:246,0x748966cb8064:228	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228
0x8536e	r8	frame_pointer	6177	6177	100.0	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228	0x748966c7836d:6177	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228
0x8536e	rbp	frame_pointer	6177	6177	100.0	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228	0x748966c7836d:6177	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228
0x8536e	rsi	slot_pointer	6177	6177	100.0	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228	0x748966cc3d50:609,0x748966cc37f8:584,0x748966cc3dd0:410,0x748966cc37a8:340,0x748966cc3ae0:277,0x748966cc3cd8:270,0x748966cc3ce0:246,0x748966cc40b0:228	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228
0x8536e	rsi	table_slot_match	6177	6177	100.0	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228	0x748966cc3d50:609,0x748966cc37f8:584,0x748966cc3dd0:410,0x748966cc37a8:340,0x748966cc3ae0:277,0x748966cc3cd8:270,0x748966cc3ce0:246,0x748966cc40b0:228	199:609,28:584,215:410,18:340,121:277,184:270,185:246,307:228
0x9dcab	r10	target_value	6172	6172	100.0	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237	0x748966c9aa83:438,0x748966ca1484:431,0x748966cc088d:416,0x748966cbec0e:407,0x748966c9b68a:339,0x748966ca522e:292,0x748966cbd36d:278,0x748966c85059:237	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237
0x9dcab	r15	slot_pointer	6172	6172	100.0	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237	0x748966cc3c58:438,0x748966cc3d70:431,0x748966cc41f0:416,0x748966cc41a0:407,0x748966cc3c78:339,0x748966cc3df8:292,0x748966cc4178:278,0x748966cc3918:237	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237
0x9dcab	r15	table_slot_match	6172	6172	100.0	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237	0x748966cc3c58:438,0x748966cc3d70:431,0x748966cc41f0:416,0x748966cc41a0:407,0x748966cc3c78:339,0x748966cc3df8:292,0x748966cc4178:278,0x748966cc3918:237	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237
0x9dcab	rbp	frame_pointer	6172	6172	100.0	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237	0x748966c7836d:6172	168:438,203:431,347:416,337:407,172:339,220:292,332:278,64:237
0x90893	r15	target_value	5763	7732	74.5	66:693,199:534,185:446,287:328,18:312,268:305,20:279,37:261	0x748966c855ff:693,0x748966ca0631:534,0x748966c9d964:446,0x748966cb45d2:328,0x748966c7be9b:312,0x748966cb0007:305,0x748966c7c62b:279,0x748966c80685:261	66:693,185:564,199:534,158:402,268:342,20:332,287:328,18:312
0x81b7c	r8	target_value	5310	5310	100.0	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185	0x748966c7dbbb:595,0x748966cc088d:515,0x748966cadf2c:397,0x748966ca0631:336,0x748966ca522e:286,0x748966cbf435:260,0x748966c7be9b:196,0x748966c7e390:185	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185
0x81b7c	rax	slot_pointer	5310	5310	100.0	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185	0x748966cc37e8:595,0x748966cc41f0:515,0x748966cc3f28:397,0x748966cc3d50:336,0x748966cc3df8:286,0x748966cc41b8:260,0x748966cc37a8:196,0x748966cc37f8:185	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185
0x81b7c	rax	table_slot_match	5310	5310	100.0	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185	0x748966cc37e8:595,0x748966cc41f0:515,0x748966cc3f28:397,0x748966cc3d50:336,0x748966cc3df8:286,0x748966cc41b8:260,0x748966cc37a8:196,0x748966cc37f8:185	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185
0x81b7c	rbp	frame_pointer	5310	5310	100.0	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185	0x748966c7836d:5310	26:595,347:515,258:397,199:336,220:286,340:260,18:196,28:185
0xa0068	r10	target_value	4957	4957	100.0	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143	0x748966cbf435:572,0x748966c855ff:517,0x748966c9e7af:485,0x748966c7be9b:406,0x748966c7f7c4:337,0x748966ca4609:292,0x748966cb11ca:262,0x748966cadf2c:143	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143
0xa0068	r11	byte_index	4957	4957	100.0	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143	0xaa0:572,0x210:517,0x5e8:485,0x90:406,0x108:337,0x6b8:292,0x888:262,0x810:143	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143
0xa0068	rbp	frame_pointer	4957	4957	100.0	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143	0x748966c7836d:4957	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143
0xa0068	rdi	slot_pointer	4957	4957	100.0	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143	0x748966cc41b8:572,0x748966cc3928:517,0x748966cc3d00:485,0x748966cc37a8:406,0x748966cc3820:337,0x748966cc3dd0:292,0x748966cc3fa0:262,0x748966cc3f28:143	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143
0xa0068	rdi	table_slot_match	4957	4957	100.0	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143	0x748966cc41b8:572,0x748966cc3928:517,0x748966cc3d00:485,0x748966cc37a8:406,0x748966cc3820:337,0x748966cc3dd0:292,0x748966cc3fa0:262,0x748966cc3f28:143	340:572,66:517,189:485,18:406,33:337,215:292,273:262,258:143
