site	reg	role	events	site_events	coverage_pct	top_entries	top_values	top_site_targets
0xb497e	rdx	slot_pointer	2	533	0.4	64:2	0x735389ec3918:2	297:114,28:107,199:102,189:24,307:19,43:17,347:15,18:13
0xb497e	rdx	table_slot_match	2	533	0.4	64:2	0x735389ec3918:2	297:114,28:107,199:102,189:24,307:19,43:17,347:15,18:13
0xbb8a8	r11	frame_pointer	2	2	100.0	169:2	0x735389e7836d:2	169:2
0xbb8a8	r8	slot_pointer	2	2	100.0	169:2	0x735389ec3c60:2	169:2
0xbb8a8	r8	table_slot_match	2	2	100.0	169:2	0x735389ec3c60:2	169:2
0xbb8a8	rax	target_value	2	2	100.0	169:2	0x735389e9af18:2	169:2
0xbb8a8	rbp	frame_pointer	2	2	100.0	169:2	0x735389e7836d:2	169:2
0xc1409	r13	slot_pointer	2	2	100.0	160:1,173:1	0x735389ec3c18:1,0x735389ec3c80:1	160:1,173:1
0xc1409	r13	table_slot_match	2	2	100.0	160:1,173:1	0x735389ec3c18:1,0x735389ec3c80:1	160:1,173:1
0xc1409	rax	byte_index	2	2	100.0	160:1,173:1	0x500:1,0x568:1	160:1,173:1
0xc1409	rbp	frame_pointer	2	2	100.0	160:1,173:1	0x735389e7836d:2	160:1,173:1
0xc1409	rsi	target_value	2	2	100.0	160:1,173:1	0x735389e994cf:1,0x735389e9ba74:1	160:1,173:1
0x8009e	r8	target_value	1	1	100.0	256:1	0x735389ead849:1	256:1
0x8009e	r9	table_slot_other	1	1	100.0	0:1	0x735389ec3718:1	256:1
0x8009e	r9	table_value	1	1	100.0	256:1	0x735389ec3718:1	256:1
0x8009e	rbp	frame_pointer	1	1	100.0	256:1	0x735389e7836d:1	256:1
0x8009e	rcx	slot_pointer	1	1	100.0	256:1	0x735389ec3f18:1	256:1
0x8009e	rcx	table_slot_match	1	1	100.0	256:1	0x735389ec3f18:1	256:1
0x873fa	r14	byte_index	1	1	100.0	144:1	0x480:1	144:1
0x873fa	r15	target_value	1	1	100.0	144:1	0x735389e95887:1	144:1
0x873fa	rax	slot_pointer	1	1	100.0	144:1	0x735389ec3b98:1	144:1
0x873fa	rax	table_slot_match	1	1	100.0	144:1	0x735389ec3b98:1	144:1
0x873fa	rbp	frame_pointer	1	1	100.0	144:1	0x735389e7836d:1	144:1
0x873fa	rsi	target_value	1	1	100.0	144:1	0x735389e95887:1	144:1
0x90c21	r10	slot_pointer	1	1	100.0	165:1	0x735389ec3c40:1	165:1
0x90c21	r10	table_slot_match	1	1	100.0	165:1	0x735389ec3c40:1	165:1
0x90c21	r12	slot_pointer	1	1	100.0	165:1	0x735389ec3c40:1	165:1
0x90c21	r12	table_slot_match	1	1	100.0	165:1	0x735389ec3c40:1	165:1
0x90c21	rax	target_value	1	1	100.0	165:1	0x735389e9a24c:1	165:1
0x90c21	rbp	frame_pointer	1	1	100.0	165:1	0x735389e7836d:1	165:1
0x90c21	rdx	byte_index	1	1	100.0	165:1	0x528:1	165:1
0x922c1	r8	byte_index	1	66	1.5	64:1	0x200:1	43:9,337:7,268:6,28:5,237:5,192:5,258:4,297:4
0x9b687	r9	table_slot_other	1	395	0.3	171:1	0x735389ec3c70:1	322:256,196:104,297:7,66:6,337:5,268:4,28:3,114:2
0x9bd8c	r14	entry_index	1	409	0.2	64:1	0x40:1	64:107,196:102,349:102,340:9,185:9,347:8,307:6,297:6
0x9d13d	rdi	byte_index	1	30	3.3	18:1	0x90:1	189:5,79:4,307:3,3:2,28:2,185:2,297:2,337:2
0x9d24a	rcx	table_slot_other	1	114	0.9	181:1	0x735389ec3cc0:1	215:102,337:3,114:3,64:3,347:2,66:1
0xa4df4	r14	target_value	1	1	100.0	352:1	0x735389ec1ec4:1	352:1
0xa4df4	r15	slot_pointer	1	1	100.0	352:1	0x735389ec4218:1	352:1
0xa4df4	r15	table_slot_match	1	1	100.0	352:1	0x735389ec4218:1	352:1
0xa4df4	rbp	frame_pointer	1	1	100.0	352:1	0x735389e7836d:1	352:1
0xa4df4	rdx	byte_index	1	1	100.0	352:1	0xb00:1	352:1
0xabc56	r13	byte_index	1	1	100.0	354:1	0xb10:1	354:1
0xabc56	r9	target_value	1	1	100.0	354:1	0x735389ec2241:1	354:1
0xabc56	rbp	frame_pointer	1	1	100.0	354:1	0x735389e7836d:1	354:1
0xaeeff	r8	frame_pointer	1	23	4.3	340:1	0x735389e7836d:1	18:10,258:5,337:2,114:2,297:1,347:1,340:1,28:1
0xafa1d	rbp	frame_pointer	1	1	100.0	354:1	0x735389e7836d:1	354:1
0xafa1d	rdx	target_value	1	1	100.0	354:1	0x735389ec2241:1	354:1
0xb360f	r11	table_slot_other	1	1	100.0	0:1	0x735389ec3718:1	124:1
0xb360f	r11	table_value	1	1	100.0	124:1	0x735389ec3718:1	124:1
0xb360f	r14	byte_index	1	1	100.0	124:1	0x3e0:1	124:1
0xb360f	r8	target_value	1	1	100.0	124:1	0x735389e91e81:1	124:1
0xb360f	rbp	frame_pointer	1	1	100.0	124:1	0x735389e7836d:1	124:1
0xb360f	rsi	slot_pointer	1	1	100.0	124:1	0x735389ec3af8:1	124:1
0xb360f	rsi	table_slot_match	1	1	100.0	124:1	0x735389ec3af8:1	124:1
0xb42df	r12	target_value	1	1	100.0	160:1	0x735389e994cf:1	160:1
0xb42df	r13	byte_index	1	1	100.0	160:1	0x500:1	160:1
0xb42df	rax	slot_pointer	1	1	100.0	160:1	0x735389ec3c18:1	160:1
0xb42df	rax	table_slot_match	1	1	100.0	160:1	0x735389ec3c18:1	160:1
0xb42df	rbp	frame_pointer	1	1	100.0	160:1	0x735389e7836d:1	160:1
0xb84a4	r10	target_value	1	1	100.0	171:1	0x735389e9b4b3:1	171:1
0xb84a4	rbp	frame_pointer	1	1	100.0	171:1	0x735389e7836d:1	171:1
0xb84a4	rdi	slot_pointer	1	1	100.0	171:1	0x735389ec3c70:1	171:1
0xb84a4	rdi	table_slot_match	1	1	100.0	171:1	0x735389ec3c70:1	171:1
0xbe55b	rbp	frame_pointer	1	1	100.0	354:1	0x735389e7836d:1	354:1
0xbe55b	rdx	target_value	1	1	100.0	354:1	0x735389ec2241:1	354:1
0xbe55b	rsi	byte_index	1	1	100.0	354:1	0xb10:1	354:1
0xc0d7b	r11	byte_index	1	1553	0.1	3:1	0x18:1	168:222,20:130,28:123,158:122,174:117,297:114,37:102,118:102
0xc0d7b	rbx	byte_index	1	1553	0.1	3:1	0x18:1	168:222,20:130,28:123,158:122,174:117,297:114,37:102,118:102
0xc0d7b	rsi	byte_index	1	1553	0.1	3:1	0x18:1	168:222,20:130,28:123,158:122,174:117,297:114,37:102,118:102
0xc21c0	r14	byte_index	1	455	0.2	18:1	0x90:1	292:256,258:106,345:7,66:7,189:6,307:6,128:5,172:5
