source_entry	source_target	events	target_matched_events	target_coverage_pct	target_mismatched_events	ip_matched_events	ip_coverage_pct	ip_mismatched_events	unknown_ops	branch_unknown	avg_steps	unique_paths	branch_sites	top_paths	statuses
243	0xaab6a	2189	2189	100.0	0	2189	100.0	0	8178	2189	201.7	2	0xaac27,0xaad24,0xaad35,0xaad56,0xaad65	1341:7204b37097a107f9:0xaac27:je:0;0xaad24:jne:?;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:1|848:90ff7bf1417daa5a:0xaac27:je:1;0xaad24:jne:?;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:1	ok:2189
144	0x95887	2050	2050	100.0	0	2050	100.0	0	12339	0	147.1	8	0x959a6,0x959b1,0x959bd,0x959d3,0x959e9,0x95a08	480:4d9c1fd4300908d8:0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:0|406:2f8ce0fc3cdeca85:0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:0;0x959d3:je:0;0x959e9:jne:1;0x95a08:je:1|376:df981a914db02de7:0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:1|329:9f3cc1c99e54d1d6:0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:0|259:543db112a6706a4e:0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:1	ok:2050
301	0xb708d	2037	2037	100.0	0	2037	100.0	0	63675	279	223.6	20	0xb7140,0xb71c5,0xb720a,0xb726f,0xb72a8,0xb73b9	1092:10c8c7c12593d729:0xb7140:je:0;0xb71c5:je:0;0xb720a:je:0;0xb726f:je:1;0xb72a8:je:0;0xb73b9:je:1|393:d1d08c84dc4f1a8d:0xb7140:je:0;0xb71c5:je:0;0xb720a:je:0;0xb726f:je:0;0xb72a8:je:0;0xb73b9:je:1|148:eed7c9ccfebc34e6:0xb7140:je:0;0xb71c5:je:0;0xb720a:je:1;0xb726f:je:1;0xb72a8:je:0;0xb73b9:je:1|74:df3ac6b87011e3cf:0xb7140:je:0;0xb71c5:je:0;0xb720a:je:1;0xb726f:je:0;0xb72a8:je:0;0xb73b9:je:1|65:5a124a25ca2d5fed:0xb7140:je:?;0xb71c5:je:0;0xb720a:je:0;0xb726f:je:1;0xb72a8:je:0;0xb73b9:je:1	ok:2037
33	0x7f7c4	2035	2035	100.0	0	2035	100.0	0	47113	2035	185.2	2	0x7f7fd,0x7f845,0x7f916,0x7f927,0x7f94a,0x7f95a,0x7f983,0x7f9b7,0x7f9e8	1296:f9ba28374eea9404:0x7f7fd:je:1;0x7f845:je:1;0x7f916:jne:?;0x7f927:jne:1;0x7f94a:je:0;0x7f95a:je:1;0x7f983:je:0;0x7f9b7:je:1;0x7f9e8:je:1|739:c09a4becff07115c:0x7f7fd:je:0;0x7f845:je:0;0x7f916:jne:?;0x7f927:jne:1;0x7f94a:je:0;0x7f95a:je:1;0x7f983:je:0;0x7f9b7:je:0;0x7f9e8:je:0	ok:2035
346	0xc0535	1997	1997	100.0	0	1997	100.0	0	30708	2448	159.9	10	0xc056a,0xc05d7,0xc0628,0xc064e,0xc06a9,0xc06ba,0xc06dc,0xc06ec,0xc074c	955:d30033308d640870:0xc056a:je:0;0xc05d7:je:1;0xc0628:je:0;0xc064e:je:0;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:1|507:13092e9c3b6105b6:0xc056a:je:0;0xc05d7:je:0;0xc0628:je:0;0xc064e:je:0;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:0|151:d049fb89d94febd6:0xc056a:je:1;0xc05d7:je:1;0xc0628:je:1;0xc064e:je:0;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:1|97:e73ab9f7abfb22f2:0xc056a:je:0;0xc05d7:je:1;0xc0628:je:0;0xc064e:je:?;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:1|96:df6dfd594bc99c00:0xc056a:je:?;0xc05d7:je:1;0xc0628:je:?;0xc064e:je:0;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:1	ok:1997
220	0xa522e	1926	1926	100.0	0	1926	100.0	0	81072	0	295.2	2	0xa52aa,0xa5428,0xa54c3,0xa565d	1037:2b46c944c8ee5aef:0xa52aa:je:0;0xa5428:je:0;0xa54c3:je:0;0xa565d:je:1|889:a21119ff764203f4:0xa52aa:je:0;0xa5428:je:0;0xa54c3:je:1;0xa565d:je:1	ok:1926
332	0xbd36d	1880	1880	100.0	0	1880	100.0	0	38279	0	275.9	3	0xbd488,0xbd544,0xbd6ed,0xbd73d	1428:074498403375c74b:0xbd488:je:0;0xbd544:je:0;0xbd6ed:je:1;0xbd73d:je:1|451:4ddafdbbeaa3d928:0xbd488:je:0;0xbd544:je:0;0xbd6ed:je:0;0xbd73d:je:0|1:c9ca335e53cc8a56:0xbd488:je:0;0xbd544:je:1;0xbd6ed:je:1;0xbd73d:je:1	ok:1880
49	0x82820	1844	1844	100.0	0	1844	100.0	0	48302	0	328.0	1	0x829d6,0x82c04,0x82cc1	1844:14dc36f04060df7a:0x829d6:je:0;0x82c04:je:1;0x82cc1:je:0	ok:1844
352	0xc1ec4	1775	1775	100.0	0	1775	100.0	0	46463	90	155.6	12	0xc1f17,0xc1f5b,0xc1fba,0xc1fc6,0xc1fd3,0xc1fe9,0xc2000,0xc2027	733:f355f88fd20c15a3:0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0|349:b17f769d0eb20d52:0xc1f17:je:0;0xc1f5b:je:1;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0|323:7741bb1ac2cf28bd:0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:0;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:1;0xc2027:je:0|194:4a8edb2c1ffd3095:0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:0;0xc1fe9:je:0;0xc2000:jne:1;0xc2027:je:0|49:40091eb38d674e38:0xc1f17:je:0;0xc1f5b:je:?;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0	ok:1775
256	0xad849	1516	1516	100.0	0	1516	100.0	0	7760	0	190.8	5	0xad89b,0xad8a7,0xad8b4,0xad8ca,0xad8e1,0xad973,0xad9da,0xada6f	1176:1413958a75f2cf9a:0xad89b:jne:1;0xad8a7:jne:1;0xad8b4:jne:1;0xad8e1:jne:0;0xad973:je:0;0xad9da:je:0;0xada6f:je:0|184:9b71fe6ab7a5d549:0xad89b:jne:1;0xad8a7:jne:1;0xad8b4:jne:0;0xad8ca:je:0;0xad8e1:jne:1;0xad973:je:0;0xad9da:je:0;0xada6f:je:0|136:421c06cce5162555:0xad89b:jne:0;0xad8a7:jne:1;0xad8b4:jne:1;0xad8e1:jne:1;0xad973:je:0;0xad9da:je:0;0xada6f:je:0|15:17cbf48c37434a4a:0xad89b:jne:1;0xad8a7:jne:1;0xad8b4:jne:0;0xad8ca:je:1;0xad8e1:jne:1;0xad973:je:0;0xad9da:je:0;0xada6f:je:0|5:83cda8f6067fce2a:0xad89b:jne:1;0xad8a7:jne:1;0xad8b4:jne:1;0xad8e1:jne:0;0xad973:je:0;0xad9da:je:1;0xada6f:je:0	ok:1516
79	0x885b0	1337	1337	100.0	0	1337	100.0	0	35407	57	219.8	6	0x8860f,0x886fb,0x887f1	827:66d9f51d9c82b5fc:0x8860f:je:0;0x886fb:je:0;0x887f1:je:1|338:4fa9d758759c0b0e:0x8860f:je:0;0x886fb:je:1;0x887f1:je:1|81:62f69f49161a8ee2:0x8860f:je:1;0x886fb:je:0;0x887f1:je:1|40:7910aa3ab2ecad94:0x8860f:je:?;0x886fb:je:0;0x887f1:je:1|34:e56fb50ce276e515:0x8860f:je:1;0x886fb:je:1;0x887f1:je:1	ok:1337
260	0xae90b	1266	1266	100.0	0	1266	100.0	0	24556	65	236.1	6	0xae92e,0xaea48,0xaea75	688:beb0ded0c6bd2168:0xae92e:je:1;0xaea48:je:1;0xaea75:je:0|511:d8192970ef3a82a2:0xae92e:je:0;0xaea48:je:0;0xaea75:je:0|35:00861fe1b7efced6:0xae92e:je:1;0xaea48:je:1;0xaea75:je:?|30:77dd7f7f35ac5af5:0xae92e:je:0;0xaea48:je:0;0xaea75:je:?|1:2a5fb4d289ee3b20:0xae92e:je:0;0xaea48:je:0;0xaea75:je:1	ok:1266
350	0xc1926	1176	1176	100.0	0	1176	100.0	0	25284	0	231.0	1	0xc1974	1176:4fe792b99d9f1417:0xc1974:je:0	ok:1176
192	0x9f00a	1120	1120	100.0	0	1120	100.0	0	51898	0	361.7	4	0x9f0c6,0x9f163,0x9f2a8,0x9f2ce,0x9f2ea,0x9f309,0x9f512	894:d4c8fd95d9a6d339:0x9f0c6:je:0;0x9f163:je:0;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:1|168:84d195541895864c:0x9f0c6:je:1;0x9f163:je:1;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:1|32:d15bf3105a909314:0x9f0c6:je:0;0x9f163:je:0;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:0|26:25b32187cd64fd25:0x9f0c6:je:1;0x9f163:je:1;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:0	ok:1120
319	0xba72f	1113	1113	100.0	0	1113	100.0	0	70786	0	319.0	7	0xba74a,0xba78b,0xba89f,0xba975,0xba983,0xba992,0xba9a0,0xbaa0a,0xbab08	475:9a21b656ce3dc52b:0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1|337:862159fb64299b44:0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1|128:810a972078607739:0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:0;0xba9a0:jne:1;0xbaa0a:je:0;0xbab08:je:0|73:63730cfda0ffb9fb:0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:0;0xba9a0:jne:1;0xbaa0a:je:0;0xbab08:je:0|64:0c39ce7926ed9f89:0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:0;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:1;0xbaa0a:je:0;0xbab08:je:0	ok:1113
273	0xb11ca	1072	1072	100.0	0	1072	100.0	0	20061	0	194.0	1		1072:e3b0c44298fc1c14:-	ok:1072
171	0x9b4b3	1069	1069	100.0	0	1069	100.0	0	4442	0	95.0	1	0x9b594	1069:6a4f585c5930d681:0x9b594:je:1	ok:1069
30	0x7e849	1050	1050	100.0	0	1050	100.0	0	24048	207	244.8	38	0x7e868,0x7e896,0x7e8b1,0x7e913,0x7e92e,0x7eb45	408:2208c3d00e21a891:0x7e868:je:0;0x7e896:je:0;0x7e8b1:je:0;0x7e913:je:0;0x7e92e:je:1;0x7eb45:je:1|107:2c3a503057ba4a40:0x7e868:je:0;0x7e896:je:0;0x7e8b1:je:0;0x7e913:je:0;0x7e92e:je:0;0x7eb45:je:0|102:1ea9b38d2eb43e53:0x7e868:je:0;0x7e896:je:0;0x7e8b1:je:0;0x7e913:je:1;0x7e92e:je:1;0x7eb45:je:1|77:eaa0e2d5033a3455:0x7e868:je:1;0x7e896:je:0;0x7e8b1:je:0;0x7e913:je:0;0x7e92e:je:1;0x7eb45:je:1|48:eaabefc5557bf4e4:0x7e868:je:0;0x7e896:je:0;0x7e8b1:je:1;0x7e913:je:0;0x7e92e:je:1;0x7eb45:je:1	ok:1050
37	0x80685	1003	1003	100.0	0	1003	100.0	0	24315	72	354.9	15	0x806c4,0x8075e,0x807c6,0x808c1,0x808d1,0x808ef,0x8090d,0x8099e,0x809da,0x80ac9	453:92113252d88219f9:0x806c4:je:0;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1|214:80dfe08b6a278d90:0x806c4:je:0;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:0;0x8090d:jne:1;0x8099e:je:0;0x809da:je:0;0x80ac9:je:0|89:ded58e16470e6196:0x806c4:je:0;0x8075e:je:0;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1|64:194221f5813b7238:0x806c4:je:1;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1|42:cc1a5587a9eaab7e:0x806c4:je:?;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1	ok:1003
3	0x78c77	999	999	100.0	0	999	100.0	0	36744	117	349.8	7	0x78c93,0x78cd4,0x79161	698:d35e83d5fc67b2c6:0x78c93:je:0;0x78cd4:je:0;0x79161:je:1|102:9d0c60f8ad22292d:0x78c93:je:0;0x78cd4:je:1;0x79161:je:1|82:f456fd2897d83326:0x78c93:je:1;0x78cd4:je:0;0x79161:je:1|50:f97f10b665c665ca:0x78c93:je:0;0x78cd4:je:?;0x79161:je:1|41:ee16e8d7443beec8:0x78c93:je:?;0x78cd4:je:0;0x79161:je:1	ok:999
128	0x9299b	955	955	100.0	0	955	100.0	0	30940	0	263.8	6	0x929dd,0x92a2e,0x92a94,0x92cb8,0x92cdb,0x92ceb,0x92d07,0x92d9f	773:1cc26e6017eab5d3:0x929dd:je:1;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:0;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:1;0x92d9f:je:1|65:19d51e80d17f4b6e:0x929dd:je:0;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:0;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:1;0x92d9f:je:1|41:a63c04819ab1404c:0x929dd:je:0;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:1;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:0;0x92d9f:je:1|34:51e06e44bdfa5e39:0x929dd:je:1;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:1;0x92cdb:jne:1;0x92ceb:jne:0;0x92d07:jne:1;0x92d9f:je:1|28:91bf05f3f343e4b6:0x929dd:je:1;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:1;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:0;0x92d9f:je:1	ok:955
269	0xb045b	900	900	100.0	0	900	100.0	0	18890	0	235.9	2	0xb061d,0xb0723	763:002580e3f4159fc1:0xb061d:je:1;0xb0723:je:1|137:6901ad8af83fa830:0xb061d:je:0;0xb0723:je:1	ok:900
154	0x97ce6	869	869	100.0	0	869	100.0	0	19051	0	197.6	3	0x97d15,0x97d58	542:2bda520e96f2c598:0x97d15:je:1;0x97d58:je:1|193:5b78998740ff7852:0x97d15:je:0;0x97d58:je:0|134:77c4db6928c83d65:0x97d15:je:0;0x97d58:je:1	ok:869
345	0xc02e4	860	860	100.0	0	860	100.0	0	2198	52	118.9	3	0xc0300,0xc037b,0xc03a7	701:7e0925f660bbdbe8:0xc0300:je:0;0xc037b:je:0;0xc03a7:je:1|107:2d9de867d680c76f:0xc0300:je:1;0xc037b:je:0;0xc03a7:je:1|52:1c529afc204a9b46:0xc0300:je:?;0xc037b:je:0;0xc03a7:je:1	ok:860
322	0xbb3c9	834	834	100.0	0	834	100.0	0	11726	0	168.6	2	0xbb4c1	646:fd79160f5b9f1866:0xbb4c1:je:0|188:10e8593b486b88a6:0xbb4c1:je:1	ok:834
254	0xad32c	822	822	100.0	0	822	100.0	0	21328	0	221.8	2	0xad53c,0xad598	712:654b5ded1981085b:0xad53c:je:0;0xad598:je:1|110:121148e630ade341:0xad53c:je:0;0xad598:je:0	ok:822
121	0x91379	737	737	100.0	0	737	100.0	0	30187	0	206.0	1		737:e3b0c44298fc1c14:-	ok:737
320	0xbada5	731	731	100.0	0	731	100.0	0	28524	0	201.4	2	0xbae90,0xbae9e,0xbaead,0xbaebb,0xbb012	654:5f045809296d5b3d:0xbae90:jne:1;0xbae9e:jne:1;0xbaead:jne:1;0xbaebb:jne:0;0xbb012:je:1|77:8d912487d9d4ff9c:0xbae90:jne:1;0xbae9e:jne:1;0xbaead:jne:1;0xbaebb:jne:0;0xbb012:je:0	ok:731
52	0x833c7	726	726	100.0	0	726	100.0	0	5591	0	174.9	2	0x834bc,0x834ca,0x834d9,0x834ee,0x835bd	643:a5bdf261163619f8:0x834bc:jne:1;0x834ca:jne:1;0x834d9:jne:1;0x834ee:jne:0;0x835bd:je:0|83:e530d65417b7204a:0x834bc:jne:1;0x834ca:jne:1;0x834d9:jne:0;0x834ee:jne:1;0x835bd:je:0	ok:726
167	0x9a8d2	726	726	100.0	0	726	100.0	0	5323	0	98.0	1		726:e3b0c44298fc1c14:-	ok:726
83	0x8947b	714	714	100.0	0	714	100.0	0	11678	0	189.7	2	0x895f2,0x8963c,0x89666,0x896a4	397:51cc8bda8af23024:0x895f2:je:1;0x8963c:je:0;0x89666:je:1;0x896a4:je:0|317:5a30d3b6ba886a30:0x895f2:je:0;0x8963c:je:0;0x89666:je:1;0x896a4:je:0	ok:714
253	0xacfb1	708	708	100.0	0	708	100.0	0	3908	72	186.9	7	0xacff9,0xad075	579:1b329325bc7a0ef6:0xacff9:je:0;0xad075:je:0|60:274024331f7ac784:0xacff9:je:?;0xad075:je:0|27:4464700b2a37d81a:0xacff9:je:1;0xad075:je:0|22:efa9099da97e022a:0xacff9:je:0;0xad075:je:1|11:ac575911f61b9bf1:0xacff9:je:0;0xad075:je:?	ok:708
237	0xa8e1f	706	706	100.0	0	706	100.0	0	42164	293	304.1	18	0xa8efb,0xa8f3c,0xa8fc9,0xa9000,0xa900c,0xa9019,0xa9025,0xa90d7,0xa9292	263:a821fa9d6ee85a9c:0xa8efb:je:?;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:0|120:b6812e27a7233063:0xa8efb:je:0;0xa8f3c:je:1;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:1|109:d1a4d3040fe2d0f7:0xa8efb:je:0;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:1|88:69c6b0e5ccc43bb0:0xa8efb:je:0;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:0|28:27ecdfb73972e605:0xa8efb:je:0;0xa8f3c:je:1;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:0;0xa9292:je:1	ok:706
70	0x8610e	697	697	100.0	0	697	100.0	0	15572	0	325.8	4	0x86334,0x8634a,0x8635f,0x8636c,0x8648a,0x865a3	327:490afcdddd0d9c29:0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:1;0x865a3:je:0|256:4550a35d86c6e9dc:0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:0;0x8636c:jne:1;0x8648a:je:0;0x865a3:je:0|64:864fa49bd935a147:0x86334:jne:0;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:1;0x8648a:je:0;0x865a3:je:0|50:8056e776ed725f33:0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:0;0x865a3:je:0	ok:697
124	0x91e81	639	639	100.0	0	639	100.0	0	313	0	225.0	2	0x91eac,0x91efe	424:720d13cce365bff2:0x91eac:je:1;0x91efe:je:0|215:2ee011e838763ccd:0x91eac:je:0;0x91efe:je:0	ok:639
165	0x9a24c	632	632	100.0	0	632	100.0	0	2942	0	111.0	1		632:e3b0c44298fc1c14:-	ok:632
239	0xa991e	619	619	100.0	0	619	100.0	0	7620	29	194.6	6	0xa9967,0xa99c8,0xa9b87	371:5b37691aa2424c6a:0xa9967:je:0;0xa99c8:je:1;0xa9b87:je:1|149:28ac4d307c83df98:0xa9967:je:0;0xa99c8:je:0;0xa9b87:je:1|48:db0d47c5682396a7:0xa9967:je:1;0xa99c8:je:1;0xa9b87:je:1|23:f6bbd4e926e5f796:0xa9967:je:?;0xa99c8:je:1;0xa9b87:je:1|22:69142fcd451d17de:0xa9967:je:1;0xa99c8:je:0;0xa9b87:je:1	ok:619
183	0x9d495	611	611	100.0	0	611	100.0	0	5262	0	101.5	2	0x9d556	359:7633afa8259cedcd:0x9d556:je:1|252:9c00903a53cb9c74:0x9d556:je:0	ok:611
140	0x94e5a	560	560	100.0	0	560	100.0	0	10118	39	175.2	19	0x94e85,0x94f11,0x94fab,0x94fdd,0x95000,0x9504c	184:87e7b35510351d03:0x94e85:je:1;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:0;0x9504c:je:0|93:0831c016cdc8d67e:0x94e85:je:1;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:0;0x9504c:je:1|74:37f6663c73c012c8:0x94e85:je:1;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:1;0x9504c:je:1|64:6bc8436c10d6a24d:0x94e85:je:0;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:1;0x9504c:je:1|41:fd084cebec9a7aec:0x94e85:je:0;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:0;0x9504c:je:0	ok:560
91	0x8b6de	546	546	100.0	0	546	100.0	0	5427	44	108.9	3	0x8b6ee	432:0d50d52eb7de2693:0x8b6ee:je:0|70:85e125aa366913b1:0x8b6ee:je:1|44:5caf9c58d429c404:0x8b6ee:je:?	ok:546
351	0xc1d48	542	542	100.0	0	542	100.0	0	2726	0	85.0	1		542:e3b0c44298fc1c14:-	ok:542
99	0x8c99a	531	531	100.0	0	531	100.0	0	2901	0	137.0	2	0x8ca79,0x8ca94,0x8cb4e	530:4ebfcdebd7bce70e:0x8ca79:jne:0;0x8ca94:jne:1;0x8cb4e:je:1|1:83df7909478a8cf0:0x8ca79:jne:1;0x8ca94:jne:0;0x8cb4e:je:1	ok:531
180	0x9cf32	478	478	100.0	0	478	100.0	0	9281	0	105.8	2	0x9cfd4,0x9cffa	303:840c57e172be5a2e:0x9cfd4:je:1;0x9cffa:je:0|175:8d3726fc6281a26d:0x9cfd4:je:0;0x9cffa:je:0	ok:478
292	0xb540f	476	476	100.0	0	476	100.0	0	6940	0	274.9	7	0xb5688,0xb56bb,0xb56c8,0xb56f3,0xb5771,0xb57c8	389:0997af338ad030ee:0xb5688:jne:0;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:1;0xb5771:je:0;0xb57c8:je:0|26:02749dce4a153b19:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:0;0xb56f3:jne:1;0xb5771:je:0;0xb57c8:je:0|22:ea3398581b2413d0:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:0;0xb5771:je:0;0xb57c8:je:0|21:35cf8772598e55cb:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:0;0xb56f3:jne:1;0xb5771:je:0;0xb57c8:je:1|13:2c3454329a9de726:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:0;0xb5771:je:0;0xb57c8:je:1	ok:476
208	0xa2361	456	456	100.0	0	456	100.0	0	17522	0	278.9	11	0xa237a,0xa23bd,0xa24d5,0xa2510,0xa26dc,0xa270b,0xa272d,0xa2755	136:0be4b13bf60bd4a5:0xa237a:je:1;0xa23bd:je:1;0xa24d5:je:1;0xa2510:je:1;0xa26dc:jne:0;0xa270b:jne:1;0xa272d:jne:1;0xa2755:jne:1|130:b204364d3b79fdd3:0xa237a:je:0;0xa23bd:je:0;0xa24d5:je:0;0xa2510:je:0;0xa26dc:jne:0;0xa270b:jne:1;0xa272d:jne:1;0xa2755:jne:1|65:c98768020b6486fc:0xa237a:je:1;0xa23bd:je:1;0xa24d5:je:0;0xa2510:je:0;0xa26dc:jne:0;0xa270b:jne:1;0xa272d:jne:1;0xa2755:jne:1|26:945ec9e23a70eb7d:0xa237a:je:1;0xa23bd:je:1;0xa24d5:je:1;0xa2510:je:1;0xa26dc:jne:1;0xa270b:jne:1;0xa272d:jne:1;0xa2755:jne:0|22:5273b21feba7b6a2:0xa237a:je:1;0xa23bd:je:1;0xa24d5:je:1;0xa2510:je:1;0xa26dc:jne:1;0xa270b:jne:1;0xa272d:jne:0;0xa2755:jne:1	ok:456
181	0x9d13f	453	453	100.0	0	453	100.0	0	783	0	58.0	1		453:e3b0c44298fc1c14:-	ok:453
90	0x8b334	441	441	100.0	0	441	100.0	0	6608	0	201.0	1		441:e3b0c44298fc1c14:-	ok:441
200	0xa0a9e	437	437	100.0	0	437	100.0	0	11975	28	160.5	6	0xa0ae2,0xa0b3f,0xa0bb1,0xa0bf9	248:432568af12e4447b:0xa0ae2:je:0;0xa0b3f:je:1;0xa0bb1:je:1;0xa0bf9:je:1|121:b0da9afbed11b699:0xa0ae2:je:0;0xa0b3f:je:0;0xa0bb1:je:0;0xa0bf9:je:1|26:a42a6e0e16cb3fb1:0xa0ae2:je:1;0xa0b3f:je:1;0xa0bb1:je:1;0xa0bf9:je:1|20:60584ca31975e643:0xa0ae2:je:?;0xa0b3f:je:1;0xa0bb1:je:1;0xa0bf9:je:1|14:a215be4cf4ccdb3b:0xa0ae2:je:1;0xa0b3f:je:0;0xa0bb1:je:0;0xa0bf9:je:1	ok:437
