source_entry	source_target	path_hash	events	target_matched_events	target_coverage_pct	ip_matched_events	ip_coverage_pct	statuses	top_actual_targets	path
220	0xa522e	2b46c944c8ee5aef	1037	1037	100.0	1037	100.0	ok:1037	144@0x95887:316,198@0xa037e:275,173@0x9ba74:120,256@0xad849:117,352@0xc1ec4:102,160@0x994cf:45,108@0x8f24b:42,257@0xadbfd:20	0xa52aa:je:0;0xa5428:je:0;0xa54c3:je:0;0xa565d:je:1
158	0x99029	f28d957b796a4608	1029	1029	100.0	1029	100.0	ok:1029	64@0x85059:354,307@0xb8064:94,114@0x90319:81,18@0x7be9b:61,340@0xbf435:53,258@0xadf2c:47,181@0x9d13f:42,189@0x9e7af:38	0x99071:je:0;0x990e7:jne:1
3	0x78c77	0f263ac4d353d4da	999	999	100.0	999	100.0	ok:999	160@0x994cf:221,173@0x9ba74:182,352@0xc1ec4:142,144@0x95887:110,257@0xadbfd:105,256@0xad849:89,108@0x8f24b:79,198@0xa037e:71	0x78c93:je:?;0x78cd4:je:?;0x79161:je:1
157	0x98a9a	9befb84c13a95252	975	975	100.0	975	100.0	ok:975	189@0x9e7af:260,185@0x9d964:93,64@0x85059:86,319@0xba72f:69,260@0xae90b:65,199@0xa0631:55,340@0xbf435:48,26@0x7dbbb:33	0x98ab4:je:0;0x98afb:je:1;0x98b42:je:1;0x98d6b:je:1;0x98db0:je:1;0x98e31:je:?;0x98e54:je:1
26	0x7dbbb	3d4c2c25c0aa4a55	971	971	100.0	971	100.0	ok:971	157@0x98a9a:280,168@0x9aa83:257,337@0xbec0e:108,66@0x855ff:67,340@0xbf435:35,185@0x9d964:32,199@0xa0631:30,64@0x85059:29	0x7dc03:je:0;0x7dc9b:je:1;0x7dd00:je:1;0x7dd5d:je:1;0x7ddeb:jne:?;0x7ddfc:jne:1;0x7de1d:je:0;0x7de2c:je:1;0x7de4d:je:0;0x7dea3:je:0
79	0x885b0	7910aa3ab2ecad94	948	948	100.0	948	100.0	ok:948	257@0xadbfd:333,160@0x994cf:293,108@0x8f24b:65,144@0x95887:63,198@0xa037e:55,173@0x9ba74:54,256@0xad849:44,352@0xc1ec4:41	0x8860f:je:?;0x886fb:je:0;0x887f1:je:1
176	0x9c10b	b375be1a950bc98f	914	914	100.0	914	100.0	ok:914	258@0xadf2c:105,28@0x7e390:99,189@0x9e7af:80,321@0xbb1dd:64,307@0xb8064:63,18@0x7be9b:57,337@0xbec0e:56,340@0xbf435:51	0x9c1c7:jne:1;0x9c215:je:0;0x9c25d:je:0
161	0x9975a	1b143cf947dd2ce4	899	899	100.0	899	100.0	ok:899	337@0xbec0e:113,215@0xa4609:103,347@0xc088d:82,114@0x90319:66,28@0x7e390:63,189@0x9e7af:55,297@0xb64d7:49,185@0x9d964:45	0x99779:je:?;0x9988f:jne:1;0x9994f:je:1
192	0x9f00a	d4c8fd95d9a6d339	894	894	100.0	894	100.0	ok:894	198@0xa037e:288,257@0xadbfd:273,173@0x9ba74:97,256@0xad849:93,108@0x8f24b:89,160@0x994cf:24,352@0xc1ec4:16,144@0x95887:14	0x9f0c6:je:0;0x9f163:je:0;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:1
220	0xa522e	a21119ff764203f4	889	889	100.0	889	100.0	ok:889	108@0x8f24b:358,144@0x95887:281,160@0x994cf:84,352@0xc1ec4:49,173@0x9ba74:39,257@0xadbfd:37,198@0xa037e:26,256@0xad849:15	0xa52aa:je:0;0xa5428:je:0;0xa54c3:je:1;0xa565d:je:1
196	0x9fbcd	9917c35930d48ca1	865	865	100.0	865	100.0	ok:865	189@0x9e7af:283,33@0x7f7c4:258,18@0x7be9b:68,258@0xadf2c:42,307@0xb8064:38,185@0x9d964:33,199@0xa0631:22,340@0xbf435:17	0x9fd8f:je:0;0x9fdf5:je:1
345	0xc02e4	1c529afc204a9b46	860	860	100.0	860	100.0	ok:860	52@0x833c7:303,192@0x9f00a:76,114@0x90319:73,196@0x9fbcd:44,172@0x9b68a:30,168@0x9aa83:28,64@0x85059:22,340@0xbf435:20	0xc0300:je:?;0xc037b:je:0;0xc03a7:je:1
243	0xaab6a	90ff7bf1417daa5a	848	848	100.0	848	100.0	ok:848	167@0x9a8d2:108,66@0x855ff:61,340@0xbf435:56,189@0x9e7af:54,18@0x7be9b:49,28@0x7e390:49,347@0xc088d:41,215@0xa4609:38	0xaac27:je:1;0xaad24:jne:?;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:1
173	0x9ba74	b828acd4a655b049	842	842	100.0	842	100.0	ok:842	64@0x85059:326,196@0x9fbcd:265,114@0x90319:66,203@0xa1484:64,154@0x97ce6:14,189@0x9e7af:9,345@0xc02e4:9,121@0x91379:8	0x9bb4a:jne:1;0x9bb57:jne:1;0x9bb65:jne:0;0x9bb7a:je:?;0x9bb91:jne:1;0x9bbb5:je:0;0x9bbfa:je:?
30	0x7e849	a8fe593d2a856ce5	838	838	100.0	838	100.0	ok:838	203@0xa1484:269,192@0x9f00a:256,157@0x98a9a:65,183@0x9d495:41,91@0x8b6de:40,337@0xbec0e:29,180@0x9cf32:20,114@0x90319:16	0x7e868:je:?;0x7e896:je:?;0x7e8b1:je:?;0x7e913:je:?;0x7e92e:je:1;0x7eb45:je:1
123	0x91a59	351c6e16de75b6f7	826	826	100.0	826	100.0	ok:826	50@0x82e76:256,337@0xbec0e:160,64@0x85059:58,189@0x9e7af:51,340@0xbf435:42,114@0x90319:35,199@0xa0631:30,347@0xc088d:28	0x91a6a:je:?;0x91be2:jne:1;0x91c91:je:0;0x91cd7:je:0;0x91d11:je:0
128	0x9299b	1cc26e6017eab5d3	773	773	100.0	773	100.0	ok:773	215@0xa4609:256,268@0xb0007:256,64@0x85059:256,99@0x8c99a:2,172@0x9b68a:1,196@0x9fbcd:1,307@0xb8064:1	0x929dd:je:1;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:0;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:1;0x92d9f:je:1
269	0xb045b	002580e3f4159fc1	763	763	100.0	763	100.0	ok:763	160@0x994cf:294,108@0x8f24b:138,257@0xadbfd:71,256@0xad849:70,173@0x9ba74:55,198@0xa037e:54,352@0xc1ec4:48,144@0x95887:33	0xb061d:je:1;0xb0723:je:1
33	0x7f7c4	bd6e85696b15f83a	739	739	100.0	739	100.0	ok:739	258@0xadf2c:94,66@0x855ff:90,340@0xbf435:43,167@0x9a8d2:41,157@0x98a9a:35,185@0x9d964:35,268@0xb0007:34,64@0x85059:33	0x7f7fd:je:0;0x7f845:je:0;0x7f916:jne:?;0x7f927:jne:1;0x7f94a:je:0;0x7f95a:je:1;0x7f983:je:?;0x7f9b7:je:0;0x7f9e8:je:0
121	0x91379	e3b0c44298fc1c14	737	737	100.0	737	100.0	ok:737	307@0xb8064:271,91@0x8b6de:68,168@0x9aa83:65,180@0x9cf32:55,183@0x9d495:48,114@0x90319:32,258@0xadf2c:18,28@0x7e390:16	-
167	0x9a8d2	e3b0c44298fc1c14	726	726	100.0	726	100.0	ok:726	351@0xc1d48:432,283@0xb3612:206,295@0xb60e0:88	-
260	0xae90b	00861fe1b7efced6	724	724	100.0	724	100.0	ok:724	340@0xbf435:256,28@0x7e390:65,172@0x9b68a:64,258@0xadf2c:64,292@0xb540f:64,91@0x8b6de:40,183@0x9d495:37,180@0x9cf32:28	0xae92e:je:1;0xaea48:je:1;0xaea75:je:?
254	0xad32c	654b5ded1981085b	712	712	100.0	712	100.0	ok:712	66@0x855ff:261,297@0xb64d7:81,28@0x7e390:64,347@0xc088d:64,49@0x82820:64,183@0x9d495:49,180@0x9cf32:33,91@0x8b6de:23	0xad53c:je:0;0xad598:je:1
253	0xacfb1	4989c9c06e15747d	708	708	100.0	708	100.0	ok:708	297@0xb64d7:266,28@0x7e390:43,337@0xbec0e:32,199@0xa0631:31,114@0x90319:30,237@0xa8e1f:23,18@0x7be9b:22,340@0xbf435:21	0xacff9:je:?;0xad075:je:?
346	0xc0535	8970ee8299b128ef	695	695	100.0	695	100.0	ok:695	28@0x7e390:86,157@0x98a9a:73,340@0xbf435:52,185@0x9d964:45,167@0x9a8d2:39,172@0x9b68a:34,43@0x8173d:33,64@0x85059:32	0xc056a:je:?;0xc05d7:je:0;0xc0628:je:?;0xc064e:je:?;0xc06a9:jne:?;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:1;0xc074c:je:0
160	0x994cf	c44c0307f0fc4574	676	676	100.0	676	100.0	ok:676	185@0x9d964:258,307@0xb8064:68,291@0xb4edd:65,168@0x9aa83:25,28@0x7e390:22,43@0x8173d:22,157@0x98a9a:21,114@0x90319:20	0x99521:jne:1;0x9952e:jne:1;0x9953c:jne:1;0x9956c:jne:0;0x995b7:je:0
320	0xbada5	5f045809296d5b3d	654	654	100.0	654	100.0	ok:654	256@0xad849:116,108@0x8f24b:111,160@0x994cf:110,198@0xa037e:107,173@0x9ba74:75,352@0xc1ec4:58,257@0xadbfd:43,144@0x95887:34	0xbae90:jne:1;0xbae9e:jne:1;0xbaead:jne:1;0xbaebb:jne:0;0xbb012:je:1
322	0xbb3c9	fd79160f5b9f1866	646	646	100.0	646	100.0	ok:646	157@0x98a9a:256,337@0xbec0e:130,91@0x8b6de:66,3@0x78c77:65,183@0x9d495:42,347@0xc088d:27,28@0x7e390:14,180@0x9cf32:9	0xbb4c1:je:0
52	0x833c7	a5bdf261163619f8	643	643	100.0	643	100.0	ok:643	75@0x873fc:286,316@0xb987b:265,210@0xa2da3:41,145@0x95b5c:26,334@0xbdd18:17,246@0xab427:8	0x834bc:jne:1;0x834ca:jne:1;0x834d9:jne:1;0x834ee:jne:0;0x835bd:je:0
165	0x9a24c	e3b0c44298fc1c14	632	632	100.0	632	100.0	ok:632	114@0x90319:271,333@0xbd8af:94,268@0xb0007:31,340@0xbf435:31,203@0xa1484:29,18@0x7be9b:27,64@0x85059:20,157@0x98a9a:16	-
123	0x91a59	23416fdb6a059203	626	626	100.0	626	100.0	ok:626	66@0x855ff:96,185@0x9d964:85,258@0xadf2c:77,50@0x82e76:64,337@0xbec0e:63,114@0x90319:35,199@0xa0631:35,340@0xbf435:31	0x91a6a:je:?;0x91be2:jne:1;0x91c91:je:0;0x91cd7:je:0;0x91d11:je:1
301	0xb708d	160997191ae410ee	585	585	100.0	585	100.0	ok:585	173@0x9ba74:332,108@0x8f24b:47,144@0x95887:46,160@0x994cf:42,257@0xadbfd:41,352@0xc1ec4:32,198@0xa037e:29,256@0xad849:16	0xb7140:je:?;0xb71c5:je:?;0xb720a:je:?;0xb726f:je:0;0xb72a8:je:?;0xb73b9:je:1
26	0x7dbbb	056f8504ff5c263e	561	561	100.0	561	100.0	ok:561	28@0x7e390:272,168@0x9aa83:32,340@0xbf435:32,258@0xadf2c:30,268@0xb0007:26,43@0x8173d:20,199@0xa0631:19,172@0x9b68a:18	0x7dc03:je:0;0x7dc9b:je:0;0x7dd00:je:0;0x7dd5d:je:1;0x7ddeb:jne:?;0x7ddfc:jne:1;0x7de1d:je:0;0x7de2c:je:1;0x7de4d:je:0;0x7dea3:je:1
37	0x80685	cc1a5587a9eaab7e	559	559	100.0	559	100.0	ok:559	256@0xad849:326,160@0x994cf:93,144@0x95887:40,173@0x9ba74:28,352@0xc1ec4:26,108@0x8f24b:22,257@0xadbfd:19,198@0xa037e:5	0x806c4:je:?;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1
300	0xb6c36	272bfb1d05f8b9ef	555	555	100.0	555	100.0	ok:555	258@0xadf2c:257,64@0x85059:77,301@0xb708d:64,91@0x8b6de:36,183@0x9d495:35,220@0xa522e:16,180@0x9cf32:13,269@0xb045b:13	0xb6c57:je:?;0xb6c87:je:0;0xb6d00:je:0;0xb6f5c:je:0
198	0xa037e	976d75afa020f7ba	552	552	100.0	552	100.0	ok:552	300@0xb6c36:320,258@0xadf2c:69,350@0xc1926:64,189@0x9e7af:12,28@0x7e390:11,64@0x85059:11,121@0x91379:6,307@0xb8064:6	0xa0391:je:?;0xa04a9:jne:1;0xa04b6:jne:1;0xa04c4:jne:0;0xa04da:je:?;0xa04f1:jne:1
198	0xa037e	3406c1bb93defd19	548	548	100.0	548	100.0	ok:548	215@0xa4609:256,337@0xbec0e:256,258@0xadf2c:13,43@0x8173d:13,114@0x90319:3,121@0x91379:1,157@0x98a9a:1,171@0x9b4b3:1	0xa0391:je:?;0xa04a9:jne:0;0xa04b6:jne:1;0xa04c4:jne:1;0xa04f1:jne:1
91	0x8b6de	5caf9c58d429c404	546	546	100.0	546	100.0	ok:546	258@0xadf2c:42,340@0xbf435:41,79@0x885b0:34,337@0xbec0e:32,83@0x8947b:32,3@0x78c77:28,220@0xa522e:27,347@0xc088d:27	0x8b6ee:je:?
154	0x97ce6	2bda520e96f2c598	542	542	100.0	542	100.0	ok:542	196@0x9fbcd:78,49@0x82820:67,66@0x855ff:66,320@0xbada5:64,37@0x80685:64,91@0x8b6de:39,180@0x9cf32:31,183@0x9d495:23	0x97d15:je:1;0x97d58:je:1
260	0xae90b	77dd7f7f35ac5af5	542	542	100.0	542	100.0	ok:542	189@0x9e7af:266,297@0xb64d7:66,301@0xb708d:65,180@0x9cf32:29,183@0x9d495:29,215@0xa4609:15,64@0x85059:15,91@0x8b6de:14	0xae92e:je:0;0xaea48:je:0;0xaea75:je:?
351	0xc1d48	e3b0c44298fc1c14	542	542	100.0	542	100.0	ok:542	297@0xb64d7:256,189@0x9e7af:28,258@0xadf2c:28,172@0x9b68a:26,28@0x7e390:21,121@0x91379:17,254@0xad32c:17,333@0xbd8af:16	-
257	0xadbfd	e627c07d8e9be897	534	534	100.0	534	100.0	ok:534	308@0xb837c:81,347@0xc088d:74,337@0xbec0e:34,189@0x9e7af:29,203@0xa1484:26,66@0x855ff:24,345@0xc02e4:14,196@0x9fbcd:11	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:1;0xadd06:jne:0;0xadd6a:je:?;0xadda4:je:1
99	0x8c99a	d8849544b4403acd	531	531	100.0	531	100.0	ok:531	198@0xa037e:384,173@0x9ba74:129,256@0xad849:6,160@0x994cf:4,108@0x8f24b:3,144@0x95887:2,257@0xadbfd:2,352@0xc1ec4:1	0x8ca79:jne:?;0x8ca94:jne:?;0x8cb4e:je:1
144	0x95887	4d9c1fd4300908d8	480	480	100.0	480	100.0	ok:480	43@0x8173d:27,268@0xb0007:26,114@0x90319:22,146@0x96407:22,124@0x91e81:19,189@0x9e7af:18,208@0xa2361:15,168@0x9aa83:12	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:0
319	0xba72f	9a21b656ce3dc52b	475	475	100.0	475	100.0	ok:475	173@0x9ba74:355,256@0xad849:35,144@0x95887:24,108@0x8f24b:16,257@0xadbfd:14,352@0xc1ec4:11,160@0x994cf:10,198@0xa037e:10	0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
160	0x994cf	3240613169d3e063	453	453	100.0	453	100.0	ok:453	215@0xa4609:256,64@0x85059:128,340@0xbf435:64,189@0x9e7af:3,157@0x98a9a:2	0x99521:jne:0;0x9952e:jne:1;0x9953c:jne:1;0x9956c:jne:1;0x995b7:je:1
181	0x9d13f	e3b0c44298fc1c14	453	453	100.0	453	100.0	ok:453	215@0xa4609:256,189@0x9e7af:32,337@0xbec0e:27,347@0xc088d:18,114@0x90319:17,64@0x85059:17,258@0xadf2c:16,66@0x855ff:16	-
332	0xbd36d	4f5515d24278f4bf	451	451	100.0	451	100.0	ok:451	90@0x8b334:256,43@0x8173d:69,183@0x9d495:30,196@0x9fbcd:15,307@0xb8064:14,3@0x78c77:14,180@0x9cf32:11,91@0x8b6de:7	0xbd488:je:0;0xbd544:je:?;0xbd6ed:je:0;0xbd73d:je:0
239	0xa991e	f6bbd4e926e5f796	442	442	100.0	442	100.0	ok:442	297@0xb64d7:31,320@0xbada5:27,258@0xadf2c:25,28@0x7e390:25,196@0x9fbcd:24,157@0x98a9a:22,268@0xb0007:22,66@0x855ff:22	0xa9967:je:?;0xa99c8:je:1;0xa9b87:je:1
90	0x8b334	e3b0c44298fc1c14	441	441	100.0	441	100.0	ok:441	49@0x82820:257,260@0xae90b:64,330@0xbc9b8:16,28@0x7e390:11,66@0x855ff:10,300@0xb6c36:8,239@0xa991e:6,301@0xb708d:6	-
305	0xb78b0	8043a4bcdc7dc2a1	441	441	100.0	441	100.0	ok:441	203@0xa1484:82,157@0x98a9a:78,347@0xc088d:35,340@0xbf435:34,196@0x9fbcd:29,43@0x8173d:28,258@0xadf2c:24,64@0x85059:22	0xb78db:je:?;0xb7924:je:0;0xb7978:jne:?;0xb7988:jne:1;0xb79a8:je:0;0xb79b7:je:1;0xb7a13:je:0;0xb7a4c:je:0
144	0x95887	ae421cf8f256b57d	428	428	100.0	428	100.0	ok:428	18@0x7be9b:263,347@0xc088d:70,268@0xb0007:64,66@0x855ff:5,189@0x9e7af:4,172@0x9b68a:3,266@0xaf8af:3,307@0xb8064:3	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:0;0x959d3:je:?;0x959e9:jne:1;0x95a08:je:1
124	0x91e81	720d13cce365bff2	424	424	100.0	424	100.0	ok:424	157@0x98a9a:73,192@0x9f00a:38,268@0xb0007:35,43@0x8173d:31,307@0xb8064:28,185@0x9d964:24,189@0x9e7af:19,337@0xbec0e:17	0x91eac:je:1;0x91efe:je:0
352	0xc1ec4	e09ec238bb606470	398	398	100.0	398	100.0	ok:398	258@0xadf2c:256,154@0x97ce6:66,307@0xb8064:65,172@0x9b68a:2,199@0xa0631:2,121@0x91379:1,168@0x9aa83:1,268@0xb0007:1	0xc1f17:je:0;0xc1f5b:je:?;0xc1fba:jne:0;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:1;0xc2027:je:0
83	0x8947b	51cc8bda8af23024	397	397	100.0	397	100.0	ok:397	173@0x9ba74:137,160@0x994cf:55,108@0x8f24b:53,256@0xad849:38,352@0xc1ec4:33,198@0xa037e:32,257@0xadbfd:31,144@0x95887:18	0x895f2:je:1;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
108	0x8f24b	2f48caecefc264f9	390	390	100.0	390	100.0	ok:390	215@0xa4609:259,171@0x9b4b3:13,18@0x7be9b:13,28@0x7e390:12,340@0xbf435:11,337@0xbec0e:10,124@0x91e81:9,199@0xa0631:8	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:0;0x8f3ec:je:?;0x8f438:jne:1;0x8f4f4:je:1;0x8f53a:je:0;0x8f55b:je:1
79	0x885b0	928c444905db3013	389	389	100.0	389	100.0	ok:389	198@0xa037e:81,256@0xad849:81,108@0x8f24b:58,257@0xadbfd:52,144@0x95887:44,173@0x9ba74:37,160@0x994cf:26,352@0xc1ec4:10	0x8860f:je:?;0x886fb:je:1;0x887f1:je:1
292	0xb540f	0ad9e3ae8721cba8	389	389	100.0	389	100.0	ok:389	185@0x9d964:256,307@0xb8064:64,350@0xc1926:64,220@0xa522e:2,140@0x94e5a:1,317@0xba1e2:1,349@0xc140b:1	0xb5688:jne:0;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:1;0xb5771:je:?;0xb57c8:je:0
338	0xbf128	a5daee48e4e3170b	387	387	100.0	387	100.0	ok:387	283@0xb3612:175,351@0xc1d48:110,295@0xb60e0:102	0xbf141:je:?;0xbf15d:je:?
108	0x8f24b	fab5693be0e97629	386	386	100.0	386	100.0	ok:386	208@0xa2361:64,28@0x7e390:25,43@0x8173d:25,154@0x97ce6:17,297@0xb64d7:17,168@0x9aa83:16,258@0xadf2c:16,215@0xa4609:15	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:1;0x8f438:jne:0;0x8f4f4:je:0;0x8f53a:je:0;0x8f55b:je:1
283	0xb3612	e3b0c44298fc1c14	381	381	100.0	381	100.0	ok:381	258@0xadf2c:86,260@0xae90b:66,333@0xbd8af:29,168@0x9aa83:27,215@0xa4609:27,185@0x9d964:17,307@0xb8064:17,189@0x9e7af:15	-
144	0x95887	df981a914db02de7	376	376	100.0	376	100.0	ok:376	347@0xc088d:28,66@0x855ff:24,239@0xa991e:23,203@0xa1484:22,28@0x7e390:21,253@0xacfb1:17,297@0xb64d7:17,268@0xb0007:14	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:1
257	0xadbfd	2521c50f7fff9748	373	373	100.0	373	100.0	ok:373	157@0x98a9a:260,215@0xa4609:64,165@0x9a24c:13,203@0xa1484:13,168@0x9aa83:5,28@0x7e390:5,266@0xaf8af:4,350@0xc1926:4	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:0;0xadcf0:je:?;0xadd06:jne:1;0xadd6a:je:?;0xadda4:je:0
183	0x9d495	7633afa8259cedcd	359	359	100.0	359	100.0	ok:359	337@0xbec0e:34,172@0x9b68a:26,189@0x9e7af:20,297@0xb64d7:20,220@0xa522e:19,199@0xa0631:18,340@0xbf435:18,114@0x90319:15	0x9d556:je:1
237	0xa8e1f	a821fa9d6ee85a9c	359	359	100.0	359	100.0	ok:359	352@0xc1ec4:258,108@0x8f24b:71,256@0xad849:15,198@0xa037e:9,173@0x9ba74:5,144@0x95887:1	0xa8efb:je:?;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:0
281	0xb2db6	bf19bc7c26ba5d0e	347	347	100.0	347	100.0	ok:347	269@0xb045b:257,292@0xb540f:9,105@0x8e6b4:7,330@0xbc9b8:5,48@0x82477:5,131@0x937d0:4,254@0xad32c:4,56@0x83e76:4	0xb2fc0:je:0
319	0xba72f	862159fb64299b44	337	337	100.0	337	100.0	ok:337	257@0xadbfd:267,108@0x8f24b:22,256@0xad849:16,198@0xa037e:11,173@0x9ba74:8,144@0x95887:6,352@0xc1ec4:5,160@0x994cf:2	0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
144	0x95887	9f3cc1c99e54d1d6	329	329	100.0	329	100.0	ok:329	258@0xadf2c:256,157@0x98a9a:64,18@0x7be9b:1,203@0xa1484:1,215@0xa4609:1,273@0xb11ca:1,300@0xb6c36:1,322@0xbb3c9:1	0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:0
105	0x8e6b4	cf8d4e548fe382ef	328	328	100.0	328	100.0	ok:328	350@0xc1926:256,291@0xb4edd:65,200@0xa0a9e:3,18@0x7be9b:1,301@0xb708d:1,317@0xba1e2:1,66@0x855ff:1	0x8e713:je:0;0x8e925:jne:0;0x8e94d:jne:1;0x8e96f:jne:1;0x8e9a6:jne:1
70	0x8610e	490afcdddd0d9c29	327	327	100.0	327	100.0	ok:327	256@0xad849:85,198@0xa037e:45,108@0x8f24b:43,160@0x994cf:39,144@0x95887:38,352@0xc1ec4:37,257@0xadbfd:23,173@0x9ba74:17	0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:1;0x865a3:je:0
118	0x90c23	0c2ec304c56dd3de	325	325	100.0	325	100.0	ok:325	332@0xbd36d:256,322@0xbb3c9:64,172@0x9b68a:3,208@0xa2361:2	0x90c71:je:0;0x90c94:je:1;0x90d19:je:0
127	0x926c3	a24732f3bf1ecb29	320	320	100.0	320	100.0	ok:320	108@0x8f24b:256,257@0xadbfd:64	0x92773:jne:1;0x92782:jne:1;0x92798:jne:1;0x927ad:jne:0;0x92862:je:0
83	0x8947b	5a30d3b6ba886a30	317	317	100.0	317	100.0	ok:317	160@0x994cf:79,108@0x8f24b:49,144@0x95887:44,198@0xa037e:43,352@0xc1ec4:38,256@0xad849:30,257@0xadbfd:24,173@0x9ba74:10	0x895f2:je:0;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
180	0x9cf32	840c57e172be5a2e	303	303	100.0	303	100.0	ok:303	297@0xb64d7:28,168@0x9aa83:23,203@0xa1484:23,79@0x885b0:18,18@0x7be9b:17,114@0x90319:15,49@0x82820:14,157@0x98a9a:12	0x9cfd4:je:1;0x9cffa:je:0
169	0x9af18	e3b0c44298fc1c14	296	296	100.0	296	100.0	ok:296	171@0x9b4b3:124,354@0xc2241:110,165@0x9a24c:62	-
200	0xa0a9e	60584ca31975e643	294	294	100.0	294	100.0	ok:294	297@0xb64d7:34,185@0x9d964:26,18@0x7be9b:24,333@0xbd8af:17,268@0xb0007:14,66@0x855ff:11,307@0xb8064:10,337@0xbec0e:10	0xa0ae2:je:?;0xa0b3f:je:1;0xa0bb1:je:1;0xa0bf9:je:1
349	0xc140b	15bcc1ea74bf0193	293	293	100.0	293	100.0	ok:293	17@0x7bae9:256,282@0xb3128:7,105@0x8e6b4:5,28@0x7e390:5,322@0xbb3c9:5,199@0xa0631:4,200@0xa0a9e:2,215@0xa4609:2	0xc164c:je:1;0xc173f:je:0;0xc177b:je:0;0xc17c3:je:1
26	0x7dbbb	7319cea63a33ea09	286	286	100.0	286	100.0	ok:286	215@0xa4609:65,172@0x9b68a:30,185@0x9d964:30,157@0x98a9a:19,114@0x90319:16,64@0x85059:16,167@0x9a8d2:15,196@0x9fbcd:15	0x7dc03:je:1;0x7dc9b:je:1;0x7dd00:je:1;0x7dd5d:je:1;0x7ddeb:jne:?;0x7ddfc:jne:1;0x7de1d:je:0;0x7de2c:je:1;0x7de4d:je:0;0x7dea3:je:0
201	0xa0dca	1519cd726560d643	266	266	100.0	266	100.0	ok:266	173@0x9ba74:256,256@0xad849:5,144@0x95887:4,257@0xadbfd:1	0xa0f21:je:0;0xa0fa7:je:0;0xa10cd:jne:1;0xa10e7:jne:1;0xa10f6:jne:0;0xa1117:jne:1;0xa1190:je:0;0xa124a:je:0
17	0x7bae9	db3cbbbc0c0a8e41	259	259	100.0	259	100.0	ok:259	300@0xb6c36:256,140@0x94e5a:1,199@0xa0631:1,350@0xc1926:1	0x7bafa:je:?;0x7bbdd:jne:0;0x7bbea:jne:1;0x7bbf8:jne:1;0x7bc05:jne:1;0x7bc7b:je:0;0x7bd0e:je:1
37	0x80685	c82ae72208809d96	259	259	100.0	259	100.0	ok:259	257@0xadbfd:256,352@0xc1ec4:3	0x806c4:je:?;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:0;0x8090d:jne:1;0x8099e:je:0;0x809da:je:0;0x80ac9:je:0
144	0x95887	543db112a6706a4e	259	259	100.0	259	100.0	ok:259	168@0x9aa83:256,185@0x9d964:1,196@0x9fbcd:1,333@0xbd8af:1	0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:1
70	0x8610e	4550a35d86c6e9dc	256	256	100.0	256	100.0	ok:256	108@0x8f24b:256	0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:0;0x8636c:jne:1;0x8648a:je:0;0x865a3:je:0
107	0x8eef4	e5cd368af7da2ede	256	256	100.0	256	100.0	ok:256	160@0x994cf:256	0x8f00a:jne:1;0x8f02a:jne:1;0x8f03d:jne:1;0x8f060:jne:0;0x8f14a:je:0
